ip_proto,ip_len_mean,ip_len_median,ip_len_var,ip_len_std,ip_len_entropy,ip_len_cv,ip_len_cvq,ip_len_rte,ip_ttl_mean,ip_ttl_median,ip_ttl_var,ip_ttl_std,ip_ttl_entropy,ip_ttl_cv,ip_ttl_cvq,ip_ttl_rte,sport_mean,sport_median,sport_var,sport_std,sport_entropy,sport_cv,sport_cvq,sport_rte,dport_mean,dport_median,dport_var,dport_std,dport_entropy,dport_cv,dport_cvq,dport_rte,tcp_seq_median,tcp_seq_mean,tcp_seq_var,tcp_seq_std,tcp_seq_entropy,tcp_seq_cv,tcp_seq_cvq,tcp_seq_rte,tcp_ack_mean,tcp_ack_median,tcp_ack_var,tcp_ack_std,tcp_ack_entropy,tcp_ack_cv,tcp_ack_cvq,tcp_ack_rte,tcp_dataofs_mean,tcp_dataofs_median,tcp_dataofs_var,tcp_dataofs_std,tcp_dataofs_entropy,tcp_dataofs_cv,tcp_dataofs_cvq,tcp_dataofs_rte,tcp_flags_mean,tcp_flags_median,tcp_flags_var,tcp_flags_std,tcp_flags_entropy,tcp_flags_cv,tcp_flags_cvq,tcp_flags_rte,tcp_window_mean,tcp_window_median,tcp_window_var,tcp_window_std,tcp_window_entropy,tcp_window_cv,tcp_window_cvq,tcp_window_rte,Label1
0.006,0.260951691,0.110638298,0.086093109,0.293416272,0.003468407,1,0.770419426,0.116232465,0.260951691,0.110638298,0.086093109,0.293416272,0.003468407,1,0.770419426,0.116232465,0.997356944,0.998077627,1.05e-05,0.00324431,0.007864351,0.003252908,0.002206918,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.510922177,0.519144362,0.09221381,0.303667268,0.011342195,0.594351315,0.841841897,0.601202405,0.447023065,0.506547524,0.108602082,0.3295483,0.009492736,0.737206479,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206973605,0.00859589,0.157933371,0.397408318,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.265507256,0.112311015,0.089368652,0.298945901,0.003470158,1,0.767337808,0.118236473,0.265507256,0.112311015,0.089368652,0.298945901,0.003470158,1,0.767337808,0.118236473,0.997016528,0.997759693,1.14e-05,0.003382267,0.007864351,0.003392388,0.003510672,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.478403418,0.457087036,0.090256039,0.300426428,0.011347762,0.627977177,0.862790043,0.603206413,0.368300288,0.34298779,0.110952788,0.333095764,0.009498304,0.904413532,1,0.404809619,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.263428986,0.110638298,0.088974497,0.298285932,0.003510495,1,0.773420479,0.130260521,0.263428986,0.110638298,0.088974497,0.298285932,0.003510495,1,0.773420479,0.130260521,0.996487543,0.99885876,2.13e-05,0.004617822,0.007864351,0.004634099,0.004748251,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.511015573,0.536063489,0.0942274,0.30696482,0.011347762,0.600695626,0.871159215,0.603206413,0.40962697,0.413876446,0.111141633,0.333379113,0.009498304,0.813860262,1,0.404809619,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.261252118,0.111587983,0.085156696,0.291816202,0.003493793,1,0.767337808,0.122244489,0.261252118,0.111587983,0.085156696,0.291816202,0.003493793,1,0.767337808,0.122244489,0.997093166,0.998860736,1.62e-05,0.004024661,0.007864351,0.004036395,0.004537567,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.481520391,0.465110259,0.076977895,0.277448906,0.011342195,0.576193472,0.796847406,0.601202405,0.440085974,0.437626305,0.116450197,0.341247999,0.009492736,0.775412123,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.264347661,0.112068966,0.088214093,0.297008574,0.003504927,1,0.769503546,0.124248497,0.264347661,0.112068966,0.088214093,0.297008574,0.003504927,1,0.769503546,0.124248497,0.997065638,0.998862809,1.74e-05,0.004168793,0.007864351,0.004181062,0.005236799,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.576182345,0.632952729,0.108031994,0.328682209,0.011342195,0.570448247,0.822020746,0.601202405,0.39151166,0.401946858,0.108483235,0.329367933,0.009492736,0.841272346,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.260516796,0.110169492,0.086147857,0.293509552,0.003536689,1,0.76940133,0.138276553,0.260516796,0.110169492,0.086147857,0.293509552,0.003536689,1,0.76940133,0.138276553,0.998313621,0.998865287,9.08e-06,0.003013975,0.007864351,0.003019066,0.000908802,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.473081892,0.405694926,0.088124808,0.296858229,0.011342195,0.627498608,0.838969579,0.601202405,0.437675293,0.474449657,0.108285232,0.329067214,0.009492736,0.751852389,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.261064502,0.110169492,0.086793168,0.294606802,0.003503563,1,0.77092511,0.128256513,0.261064502,0.110169492,0.086793168,0.294606802,0.003503563,1,0.77092511,0.128256513,0.998140672,0.998867702,1.08e-05,0.003287255,0.007864351,0.003293379,0.000906865,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.483939096,0.445725435,0.084566833,0.29080377,0.011342195,0.600909852,0.808449351,0.601202405,0.43134343,0.447176168,0.116471121,0.341278656,0.009492736,0.791199383,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.261922566,0.1108742,0.086984994,0.294932185,0.003527197,1,0.769503546,0.132264529,0.261922566,0.1108742,0.086984994,0.294932185,0.003527197,1,0.769503546,0.132264529,0.998622063,0.99887021,3.93e-06,0.001982862,0.007864351,0.001985598,0.000904855,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.487086918,0.495893513,0.071613261,0.267606541,0.011342195,0.549402029,0.716446412,0.601202405,0.388406192,0.369756626,0.107117759,0.327288496,0.009492736,0.842644897,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.261020976,0.1108742,0.085790048,0.292899382,0.00350913,1,0.766816143,0.126252505,0.261020976,0.1108742,0.085790048,0.292899382,0.00350913,1,0.766816143,0.126252505,0.998870498,0.998872757,4.23e-07,0.000650418,0.007864351,0.000651154,0.000902812,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.565135095,0.627892187,0.085086597,0.291696069,0.011342195,0.516152813,0.678923089,0.601202405,0.402364985,0.347243948,0.117261124,0.342434116,0.009492736,0.85105347,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.260930371,0.110638298,0.086095412,0.293420198,0.003520265,1,0.76744186,0.128256513,0.260930371,0.110638298,0.086095412,0.293420198,0.003520265,1,0.76744186,0.128256513,0.99805514,0.998875191,1.83e-05,0.004275284,0.007864351,0.004283615,0.00090086,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.533676431,0.555046591,0.100944678,0.317717923,0.011342195,0.595338119,0.87298022,0.601202405,0.397343372,0.341294679,0.10621303,0.325903406,0.009492736,0.820205971,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.262067846,0.1108742,0.08713884,0.295192887,0.003520893,1,0.770520741,0.132264529,0.262067846,0.1108742,0.08713884,0.295192887,0.003520893,1,0.770520741,0.132264529,0.998875467,0.998877716,4.19e-07,0.000647557,0.007864351,0.000648286,0.000898836,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.539945207,0.609032291,0.094410323,0.307262629,0.011342195,0.56906261,0.806627326,0.601202405,0.396129771,0.387988949,0.100338523,0.316762565,0.009492736,0.799643421,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.260559417,0.110638298,0.085710284,0.292763188,0.003566906,1,0.767857143,0.142284569,0.260559417,0.110638298,0.085710284,0.292763188,0.003566906,1,0.767857143,0.142284569,0.998877985,0.998880229,4.17e-07,0.000646106,0.007864351,0.000646832,0.000896821,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.451351633,0.412786472,0.083075721,0.288228591,0.011342195,0.638589894,0.813927781,0.601202405,0.359834625,0.290152078,0.101752693,0.318986979,0.009492736,0.886482169,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.26148908,0.110169492,0.087325925,0.295509602,0.003542535,1,0.76940133,0.136272545,0.26148908,0.110169492,0.087325925,0.295509602,0.003542535,1,0.76940133,0.136272545,0.998880492,0.998882731,4.16e-07,0.000644663,0.007864351,0.000645385,0.000894815,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.542072472,0.617196968,0.083577186,0.289097191,0.011342195,0.53331834,0.712895802,0.601202405,0.397190813,0.397033592,0.121945549,0.349207028,0.009492736,0.879192109,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.263894168,0.112068966,0.087719574,0.296174904,0.003526569,1,0.770419426,0.130260521,0.263894168,0.112068966,0.087719574,0.296174904,0.003526569,1,0.770419426,0.130260521,0.998882988,0.998885223,4.14e-07,0.000643225,0.007864351,0.000643945,0.000892817,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.591715267,0.640803089,0.079438455,0.281848283,0.011342195,0.476324169,0.671796129,0.601202405,0.443722459,0.484621055,0.111301554,0.333618875,0.009492736,0.751863848,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.262835348,0.111827957,0.086868953,0.294735395,0.003557136,1,0.766920663,0.138276553,0.262835348,0.111827957,0.086868953,0.294735395,0.003557136,1,0.766920663,0.138276553,0.998885473,0.998887702,4.12e-07,0.000641794,0.007864351,0.000642511,0.000890829,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.487786606,0.45556793,0.083132888,0.288327744,0.011342195,0.591094016,0.751841816,0.601202405,0.406683025,0.374942649,0.10290644,0.320790336,0.009492736,0.788796965,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.269599065,0.115299335,0.090434617,0.300723489,0.003536967,1,0.766816143,0.134268537,0.269599065,0.115299335,0.090434617,0.300723489,0.003536967,1,0.766816143,0.134268537,0.998887947,0.998890171,4.1e-07,0.00064037,0.007864351,0.000641083,0.000888849,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.564727469,0.595685416,0.072170639,0.268645935,0.011342195,0.475708993,0.641550204,0.601202405,0.403014223,0.365749601,0.108731023,0.329743875,0.009492736,0.818194137,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.265378068,0.111827957,0.089920351,0.299867221,0.003504191,1,0.77102598,0.126252505,0.265378068,0.111827957,0.089920351,0.299867221,0.003504191,1,0.77102598,0.126252505,0.99889041,0.998892629,4.08e-07,0.000638952,0.007864351,0.000639661,0.000886879,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.559225065,0.598598915,0.092512197,0.304158178,0.011342195,0.543892248,0.745993157,0.601202405,0.439917142,0.481054817,0.110163365,0.33190867,0.009492736,0.754479966,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.263779171,0.111827957,0.087935977,0.296540009,0.003512318,1,0.768477293,0.126252505,0.263779171,0.111827957,0.087935977,0.296540009,0.003512318,1,0.768477293,0.126252505,0.998892862,0.998895076,4.06e-07,0.00063754,0.007864351,0.000638246,0.000884917,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.50115294,0.523510196,0.079080993,0.281213429,0.011342195,0.561132954,0.761711416,0.601202405,0.441058338,0.43357139,0.098288721,0.31351032,0.009492736,0.710813726,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.261711457,0.111111111,0.086433749,0.293996171,0.003535603,1,0.767337808,0.134268537,0.261711457,0.111111111,0.086433749,0.293996171,0.003535603,1,0.767337808,0.134268537,0.998895303,0.998897513,4.05e-07,0.000636134,0.007864351,0.000636837,0.000882963,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.580283288,0.667350058,0.066167931,0.257231278,0.011342195,0.443285691,0.658639169,0.601202405,0.372806956,0.354947157,0.100191955,0.316531128,0.009492736,0.849048343,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.262064555,0.110638298,0.087496955,0.295798842,0.003525096,1,0.771929825,0.132264529,0.262064555,0.110638298,0.087496955,0.295798842,0.003525096,1,0.771929825,0.132264529,0.998897734,0.998899938,4.03e-07,0.000634734,0.007864351,0.000635435,0.000881018,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.506243586,0.506138505,0.083353042,0.288709269,0.011342195,0.57029714,0.75896444,0.601202405,0.38600999,0.369570229,0.101169119,0.318070934,0.009492736,0.823996638,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.262643932,0.110169492,0.088607442,0.297670021,0.003519528,1,0.771528998,0.130260521,0.262643932,0.110169492,0.088607442,0.297670021,0.003519528,1,0.771528998,0.130260521,0.998900154,0.998902353,4.01e-07,0.000633341,0.007864351,0.000634038,0.000879082,0.102204409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.505989556,0.506388333,0.109906496,0.331521486,0.011342195,0.655194326,0.918545354,0.601202405,0.350670893,0.312623662,0.088448832,0.297403484,0.009492736,0.848098572,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.261629642,0.110638298,0.086906871,0.294799713,0.003510217,1,0.77092511,0.128256513,0.261629642,0.110638298,0.086906871,0.294799713,0.003510217,1,0.77092511,0.128256513,0.998998215,0.998992333,4.05e-07,0.00063611,0.007682462,0.000636748,0.000877116,0.094188377,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.479192671,0.422553545,0.091621526,0.302690479,0.011342195,0.63166759,0.801471935,0.601202405,0.392201024,0.329624266,0.117721651,0.34310589,0.009492736,0.874821504,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.262904303,0.111827957,0.086870926,0.294738742,0.003481365,1,0.769605671,0.122244489,0.262904303,0.111827957,0.086870926,0.294738742,0.003481365,1,0.769605671,0.122244489,0.999291171,0.999300026,1.77e-07,0.000420683,0.007049098,0.000420982,0.000573507,0.068136273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.531641356,0.579332557,0.082228497,0.286755117,0.011342195,0.539376995,0.789731559,0.601202405,0.417984909,0.393722852,0.099987381,0.316207813,0.009492736,0.756505335,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.262315676,0.1108742,0.08728147,0.295434375,0.003484831,1,0.770520741,0.122244489,0.262315676,0.1108742,0.08728147,0.295434375,0.003484831,1,0.770520741,0.122244489,0.999209601,0.999213802,2.14e-07,0.000462719,0.007044391,0.000463085,0.000633838,0.068136273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.551407091,0.5095091,0.083360589,0.288722339,0.011342195,0.523610132,0.675942251,0.601202405,0.430265265,0.486677074,0.12391674,0.352018096,0.009492736,0.818142026,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.263799548,0.111349036,0.088726241,0.297869503,0.003493515,1,0.770520741,0.124248497,0.263799548,0.111349036,0.088726241,0.297869503,0.003493515,1,0.770520741,0.124248497,0.999240522,0.999215002,2.09e-07,0.000456623,0.007057905,0.000456971,0.000632842,0.068136273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.467577948,0.433611518,0.068652273,0.262015788,0.011342195,0.560368148,0.708266089,0.601202405,0.437782255,0.340774624,0.142243349,0.377151625,0.009492736,0.861505054,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.265554664,0.111349036,0.090721583,0.301200237,0.003509867,1,0.772528434,0.124248497,0.265554664,0.111349036,0.090721583,0.301200237,0.003509867,1,0.772528434,0.124248497,0.999193318,0.999172726,2.25e-07,0.000474052,0.007049098,0.000474435,0.00063621,0.068136273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.522434379,0.561148334,0.086852661,0.294707755,0.011342195,0.564104827,0.875892489,0.601202405,0.480730356,0.542960558,0.129232133,0.35948871,0.009492736,0.747796984,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.261201891,0.111111111,0.085895867,0.293079967,0.003484759,1,0.768374165,0.120240481,0.261201891,0.111111111,0.085895867,0.293079967,0.003484759,1,0.768374165,0.120240481,0.998870411,0.998827056,3.99e-07,0.00063158,0.007044391,0.000632294,0.000826338,0.068136273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.436430064,0.390419118,0.085774722,0.292873219,0.011342195,0.671065637,0.853061339,0.601202405,0.45199556,0.460372123,0.107056762,0.327195297,0.009492736,0.723890511,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.26097301,0.110638298,0.085937579,0.29315112,0.003484203,1,0.769503546,0.122244489,0.26097301,0.110638298,0.085937579,0.29315112,0.003484203,1,0.769503546,0.122244489,0.998420287,0.9981804,7.22e-07,0.000849924,0.007057905,0.000851269,0.001171417,0.068136273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.497558434,0.527734039,0.105407904,0.324665834,0.011342195,0.652517999,0.896457153,0.601202405,0.389498393,0.394733996,0.102307667,0.319855697,0.009492736,0.821199017,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1.0,0.98443712,0.006012024,0
0.006,0.253076365,0.110638298,0.082291607,0.286865137,0.003387889,1,0.769094139,0.118236473,0.253076365,0.110638298,0.082291607,0.286865137,0.003387889,1,0.769094139,0.118236473,0.957535739,0.998163203,0.006982687,0.083562474,0.007443018,0.087268256,0.120103344,0.084168337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.506379119,0.530190881,0.090394065,0.300656058,0.011358897,0.593737077,0.891989964,0.607214429,0.409385106,0.392798223,0.12503161,0.353598091,0.009486908,0.86372974,1,0.406813627,0.840480962,0.8,0.006470451,0.080439113,0.001009455,0.09570605,0.111111111,0.004008016,0.620741483,0.666666667,0.088499092,0.29748797,0.002684961,0.479246156,0.846153846,0.01002004,0.208946798,0.00859589,0.159118692,0.398896843,0.002115738,1.0,0.98443712,0.006012024,0
0.006,0.26059415,0.111587983,0.08871801,0.297855686,0.003394471,1,0.773420479,0.122244489,0.26059415,0.111587983,0.08871801,0.297855686,0.003394471,1,0.773420479,0.122244489,0.998028206,0.999184367,4.92e-06,0.002218695,0.007599791,0.002223078,0.002456718,0.090180361,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.50155633,0.50002493,0.087037103,0.295020513,0.011358897,0.588210129,0.804383817,0.607214429,0.466885549,0.508195455,0.129982086,0.360530285,0.009486908,0.772202706,1,0.406813627,0.840480962,0.8,0.006470451,0.080439113,0.001009455,0.09570605,0.111111111,0.004008016,0.622077488,0.666666667,0.088996769,0.298323262,0.002730082,0.479559649,0.846153846,0.01002004,0.208948308,0.00859589,0.159118084,0.398896082,0.002116081,1.0,0.98443712,0.006012024,0
0.006,0.258021419,0.111827957,0.085515467,0.292430278,0.003438257,1,0.768991559,0.130260521,0.258021419,0.111827957,0.085515467,0.292430278,0.003438257,1,0.768991559,0.130260521,0.997506149,0.999185115,7.09e-06,0.002662084,0.007549527,0.002668739,0.003034938,0.088176353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.474426197,0.447195871,0.092047371,0.303393096,0.01135333,0.639494822,0.807694257,0.605210421,0.380399625,0.393576188,0.088103969,0.296823128,0.009503871,0.780292905,1,0.406813627,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.622828991,0.666666667,0.088278968,0.297117767,0.002702089,0.477045499,0.846153846,0.01002004,0.206961526,0.00859589,0.157938182,0.397414371,0.002113492,1.0,0.98443712,0.006012024,0
0.006,0.261774613,0.110638298,0.08828775,0.297132546,0.003515619,1,0.771528998,0.138276553,0.261774613,0.110638298,0.08828775,0.297132546,0.003515619,1,0.771528998,0.138276553,0.998412231,0.999186275,5.15e-06,0.002270397,0.007784062,0.002274008,0.002157978,0.098196393,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002004008,0.51606382,0.501310675,0.086351992,0.293857095,0.011342195,0.569420066,0.822835244,0.601202405,0.421678715,0.472418354,0.121993378,0.349275505,0.009492736,0.828297687,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206970585,0.00859589,0.157934574,0.397409831,0.002114579,1.0,0.98443712,0.006012024,0
