ip_proto,ip_len_mean,ip_len_median,ip_len_var,ip_len_std,ip_len_entropy,ip_len_cv,ip_len_cvq,ip_len_rte,ip_ttl_mean,ip_ttl_median,ip_ttl_var,ip_ttl_std,ip_ttl_entropy,ip_ttl_cv,ip_ttl_cvq,ip_ttl_rte,sport_mean,sport_median,sport_var,sport_std,sport_entropy,sport_cv,sport_cvq,sport_rte,dport_mean,dport_median,dport_var,dport_std,dport_entropy,dport_cv,dport_cvq,dport_rte,tcp_seq_median,tcp_seq_mean,tcp_seq_var,tcp_seq_std,tcp_seq_entropy,tcp_seq_cv,tcp_seq_cvq,tcp_seq_rte,tcp_ack_mean,tcp_ack_median,tcp_ack_var,tcp_ack_std,tcp_ack_entropy,tcp_ack_cv,tcp_ack_cvq,tcp_ack_rte,tcp_dataofs_mean,tcp_dataofs_median,tcp_dataofs_var,tcp_dataofs_std,tcp_dataofs_entropy,tcp_dataofs_cv,tcp_dataofs_cvq,tcp_dataofs_rte,tcp_flags_mean,tcp_flags_median,tcp_flags_var,tcp_flags_std,tcp_flags_entropy,tcp_flags_cv,tcp_flags_cvq,tcp_flags_rte,tcp_window_mean,tcp_window_median,tcp_window_var,tcp_window_std,tcp_window_entropy,tcp_window_cv,tcp_window_cvq,tcp_window_rte,Label1
0.006,0.260930371,0.110638298,0.086095412,0.293420198,0.003520265,1,0.76744186,0.128256513,0.260930371,0.110638298,0.086095412,0.293420198,0.003520265,1,0.76744186,0.128256513,0.99805514,0.998875191,0.0000183,0.004275284,0.007864351,0.004283615,0.00090086,0.102204409,1,1,0,0,0,0,0,0.002004008,0.533676431,0.555046591,0.100944678,0.317717923,0.011342195,0.595338119,0.87298022,0.601202405,0.397343372,0.341294679,0.10621303,0.325903406,0.009492736,0.820205971,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.262067846,0.1108742,0.08713884,0.295192887,0.003520893,1,0.770520741,0.132264529,0.262067846,0.1108742,0.08713884,0.295192887,0.003520893,1,0.770520741,0.132264529,0.998875467,0.998877716,4.19E-07,0.000647557,0.007864351,0.000648286,0.000898836,0.102204409,1,1,0,0,0,0,0,0.002004008,0.539945207,0.609032291,0.094410323,0.307262629,0.011342195,0.56906261,0.806627326,0.601202405,0.396129771,0.387988949,0.100338523,0.316762565,0.009492736,0.799643421,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.260559417,0.110638298,0.085710284,0.292763188,0.003566906,1,0.767857143,0.142284569,0.260559417,0.110638298,0.085710284,0.292763188,0.003566906,1,0.767857143,0.142284569,0.998877985,0.998880229,0.000000417,0.000646106,0.007864351,0.000646832,0.000896821,0.102204409,1,1,0,0,0,0,0,0.002004008,0.451351633,0.412786472,0.083075721,0.288228591,0.011342195,0.638589894,0.813927781,0.601202405,0.359834625,0.290152078,0.101752693,0.318986979,0.009492736,0.886482169,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.26148908,0.110169492,0.087325925,0.295509602,0.003542535,1,0.76940133,0.136272545,0.26148908,0.110169492,0.087325925,0.295509602,0.003542535,1,0.76940133,0.136272545,0.998880492,0.998882731,0.000000416,0.000644663,0.007864351,0.000645385,0.000894815,0.102204409,1,1,0,0,0,0,0,0.002004008,0.542072472,0.617196968,0.083577186,0.289097191,0.011342195,0.53331834,0.712895802,0.601202405,0.397190813,0.397033592,0.121945549,0.349207028,0.009492736,0.879192109,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.263894168,0.112068966,0.087719574,0.296174904,0.003526569,1,0.770419426,0.130260521,0.263894168,0.112068966,0.087719574,0.296174904,0.003526569,1,0.770419426,0.130260521,0.998882988,0.998885223,4.14E-07,0.000643225,0.007864351,0.000643945,0.000892817,0.102204409,1,1,0,0,0,0,0,0.002004008,0.591715267,0.640803089,0.079438455,0.281848283,0.011342195,0.476324169,0.671796129,0.601202405,0.443722459,0.484621055,0.111301554,0.333618875,0.009492736,0.751863848,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.262835348,0.111827957,0.086868953,0.294735395,0.003557136,1,0.766920663,0.138276553,0.262835348,0.111827957,0.086868953,0.294735395,0.003557136,1,0.766920663,0.138276553,0.998885473,0.998887702,0.000000412,0.000641794,0.007864351,0.000642511,0.000890829,0.102204409,1,1,0,0,0,0,0,0.002004008,0.487786606,0.45556793,0.083132888,0.288327744,0.011342195,0.591094016,0.751841816,0.601202405,0.406683025,0.374942649,0.10290644,0.320790336,0.009492736,0.788796965,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.269599065,0.115299335,0.090434617,0.300723489,0.003536967,1,0.766816143,0.134268537,0.269599065,0.115299335,0.090434617,0.300723489,0.003536967,1,0.766816143,0.134268537,0.998887947,0.998890171,4.1E-07,0.00064037,0.007864351,0.000641083,0.000888849,0.102204409,1,1,0,0,0,0,0,0.002004008,0.564727469,0.595685416,0.072170639,0.268645935,0.011342195,0.475708993,0.641550204,0.601202405,0.403014223,0.365749601,0.108731023,0.329743875,0.009492736,0.818194137,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.265378068,0.111827957,0.089920351,0.299867221,0.003504191,1,0.77102598,0.126252505,0.265378068,0.111827957,0.089920351,0.299867221,0.003504191,1,0.77102598,0.126252505,0.99889041,0.998892629,4.08E-07,0.000638952,0.007864351,0.000639661,0.000886879,0.102204409,1,1,0,0,0,0,0,0.002004008,0.559225065,0.598598915,0.092512197,0.304158178,0.011342195,0.543892248,0.745993157,0.601202405,0.439917142,0.481054817,0.110163365,0.33190867,0.009492736,0.754479966,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.263779171,0.111827957,0.087935977,0.296540009,0.003512318,1,0.768477293,0.126252505,0.263779171,0.111827957,0.087935977,0.296540009,0.003512318,1,0.768477293,0.126252505,0.998892862,0.998895076,0.000000406,0.00063754,0.007864351,0.000638246,0.000884917,0.102204409,1,1,0,0,0,0,0,0.002004008,0.50115294,0.523510196,0.079080993,0.281213429,0.011342195,0.561132954,0.761711416,0.601202405,0.441058338,0.43357139,0.098288721,0.31351032,0.009492736,0.710813726,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.261711457,0.111111111,0.086433749,0.293996171,0.003535603,1,0.767337808,0.134268537,0.261711457,0.111111111,0.086433749,0.293996171,0.003535603,1,0.767337808,0.134268537,0.998895303,0.998897513,4.05E-07,0.000636134,0.007864351,0.000636837,0.000882963,0.102204409,1,1,0,0,0,0,0,0.002004008,0.580283288,0.667350058,0.066167931,0.257231278,0.011342195,0.443285691,0.658639169,0.601202405,0.372806956,0.354947157,0.100191955,0.316531128,0.009492736,0.849048343,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.262064555,0.110638298,0.087496955,0.295798842,0.003525096,1,0.771929825,0.132264529,0.262064555,0.110638298,0.087496955,0.295798842,0.003525096,1,0.771929825,0.132264529,0.998897734,0.998899938,4.03E-07,0.000634734,0.007864351,0.000635435,0.000881018,0.102204409,1,1,0,0,0,0,0,0.002004008,0.506243586,0.506138505,0.083353042,0.288709269,0.011342195,0.57029714,0.75896444,0.601202405,0.38600999,0.369570229,0.101169119,0.318070934,0.009492736,0.823996638,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.262643932,0.110169492,0.088607442,0.297670021,0.003519528,1,0.771528998,0.130260521,0.262643932,0.110169492,0.088607442,0.297670021,0.003519528,1,0.771528998,0.130260521,0.998900154,0.998902353,0.000000401,0.000633341,0.007864351,0.000634038,0.000879082,0.102204409,1,1,0,0,0,0,0,0.002004008,0.505989556,0.506388333,0.109906496,0.331521486,0.011342195,0.655194326,0.918545354,0.601202405,0.350670893,0.312623662,0.088448832,0.297403484,0.009492736,0.848098572,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.261629642,0.110638298,0.086906871,0.294799713,0.003510217,1,0.77092511,0.128256513,0.261629642,0.110638298,0.086906871,0.294799713,0.003510217,1,0.77092511,0.128256513,0.998998215,0.998992333,4.05E-07,0.00063611,0.007682462,0.000636748,0.000877116,0.094188377,1,1,0,0,0,0,0,0.002004008,0.479192671,0.422553545,0.091621526,0.302690479,0.011342195,0.63166759,0.801471935,0.601202405,0.392201024,0.329624266,0.117721651,0.34310589,0.009492736,0.874821504,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.262904303,0.111827957,0.086870926,0.294738742,0.003481365,1,0.769605671,0.122244489,0.262904303,0.111827957,0.086870926,0.294738742,0.003481365,1,0.769605671,0.122244489,0.999291171,0.999300026,1.77E-07,0.000420683,0.007049098,0.000420982,0.000573507,0.068136273,1,1,0,0,0,0,0,0.002004008,0.531641356,0.579332557,0.082228497,0.286755117,0.011342195,0.539376995,0.789731559,0.601202405,0.417984909,0.393722852,0.099987381,0.316207813,0.009492736,0.756505335,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.262315676,0.1108742,0.08728147,0.295434375,0.003484831,1,0.770520741,0.122244489,0.262315676,0.1108742,0.08728147,0.295434375,0.003484831,1,0.770520741,0.122244489,0.999209601,0.999213802,2.14E-07,0.000462719,0.007044391,0.000463085,0.000633838,0.068136273,1,1,0,0,0,0,0,0.002004008,0.551407091,0.5095091,0.083360589,0.288722339,0.011342195,0.523610132,0.675942251,0.601202405,0.430265265,0.486677074,0.12391674,0.352018096,0.009492736,0.818142026,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.263799548,0.111349036,0.088726241,0.297869503,0.003493515,1,0.770520741,0.124248497,0.263799548,0.111349036,0.088726241,0.297869503,0.003493515,1,0.770520741,0.124248497,0.999240522,0.999215002,2.09E-07,0.000456623,0.007057905,0.000456971,0.000632842,0.068136273,1,1,0,0,0,0,0,0.002004008,0.467577948,0.433611518,0.068652273,0.262015788,0.011342195,0.560368148,0.708266089,0.601202405,0.437782255,0.340774624,0.142243349,0.377151625,0.009492736,0.861505054,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.265554664,0.111349036,0.090721583,0.301200237,0.003509867,1,0.772528434,0.124248497,0.265554664,0.111349036,0.090721583,0.301200237,0.003509867,1,0.772528434,0.124248497,0.999193318,0.999172726,2.25E-07,0.000474052,0.007049098,0.000474435,0.00063621,0.068136273,1,1,0,0,0,0,0,0.002004008,0.522434379,0.561148334,0.086852661,0.294707755,0.011342195,0.564104827,0.875892489,0.601202405,0.480730356,0.542960558,0.129232133,0.35948871,0.009492736,0.747796984,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.261201891,0.111111111,0.085895867,0.293079967,0.003484759,1,0.768374165,0.120240481,0.261201891,0.111111111,0.085895867,0.293079967,0.003484759,1,0.768374165,0.120240481,0.998870411,0.998827056,3.99E-07,0.00063158,0.007044391,0.000632294,0.000826338,0.068136273,1,1,0,0,0,0,0,0.002004008,0.436430064,0.390419118,0.085774722,0.292873219,0.011342195,0.671065637,0.853061339,0.601202405,0.45199556,0.460372123,0.107056762,0.327195297,0.009492736,0.723890511,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.26097301,0.110638298,0.085937579,0.29315112,0.003484203,1,0.769503546,0.122244489,0.26097301,0.110638298,0.085937579,0.29315112,0.003484203,1,0.769503546,0.122244489,0.998420287,0.9981804,0.000000722,0.000849924,0.007057905,0.000851269,0.001171417,0.068136273,1,1,0,0,0,0,0,0.002004008,0.497558434,0.527734039,0.105407904,0.324665834,0.011342195,0.652517999,0.896457153,0.601202405,0.389498393,0.394733996,0.102307667,0.319855697,0.009492736,0.821199017,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.253076365,0.110638298,0.082291607,0.286865137,0.003387889,1,0.769094139,0.118236473,0.253076365,0.110638298,0.082291607,0.286865137,0.003387889,1,0.769094139,0.118236473,0.957535739,0.998163203,0.006982687,0.083562474,0.007443018,0.087268256,0.120103344,0.084168337,1,1,0,0,0,0,0,0.002004008,0.506379119,0.530190881,0.090394065,0.300656058,0.011358897,0.593737077,0.891989964,0.607214429,0.409385106,0.392798223,0.12503161,0.353598091,0.009486908,0.86372974,1,0.406813627,0.840480962,0.8,0.006470451,0.080439113,0.001009455,0.09570605,0.111111111,0.004008016,0.620741483,0.666666667,0.088499092,0.29748797,0.002684961,0.479246156,0.846153846,0.01002004,0.208946798,0.00859589,0.159118692,0.398896843,0.002115738,1,0.98443712,0.006012024,0
0.006,0.26059415,0.111587983,0.08871801,0.297855686,0.003394471,1,0.773420479,0.122244489,0.26059415,0.111587983,0.08871801,0.297855686,0.003394471,1,0.773420479,0.122244489,0.998028206,0.999184367,0.00000492,0.002218695,0.007599791,0.002223078,0.002456718,0.090180361,1,1,0,0,0,0,0,0.002004008,0.50155633,0.50002493,0.087037103,0.295020513,0.011358897,0.588210129,0.804383817,0.607214429,0.466885549,0.508195455,0.129982086,0.360530285,0.009486908,0.772202706,1,0.406813627,0.840480962,0.8,0.006470451,0.080439113,0.001009455,0.09570605,0.111111111,0.004008016,0.622077488,0.666666667,0.088996769,0.298323262,0.002730082,0.479559649,0.846153846,0.01002004,0.208948308,0.00859589,0.159118084,0.398896082,0.002116081,1,0.98443712,0.006012024,0
0.006,0.258021419,0.111827957,0.085515467,0.292430278,0.003438257,1,0.768991559,0.130260521,0.258021419,0.111827957,0.085515467,0.292430278,0.003438257,1,0.768991559,0.130260521,0.997506149,0.999185115,7.09E-06,0.002662084,0.007549527,0.002668739,0.003034938,0.088176353,1,1,0,0,0,0,0,0.002004008,0.474426197,0.447195871,0.092047371,0.303393096,0.01135333,0.639494822,0.807694257,0.605210421,0.380399625,0.393576188,0.088103969,0.296823128,0.009503871,0.780292905,1,0.406813627,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.622828991,0.666666667,0.088278968,0.297117767,0.002702089,0.477045499,0.846153846,0.01002004,0.206961526,0.00859589,0.157938182,0.397414371,0.002113492,1,0.98443712,0.006012024,0
0.006,0.261774613,0.110638298,0.08828775,0.297132546,0.003515619,1,0.771528998,0.138276553,0.261774613,0.110638298,0.08828775,0.297132546,0.003515619,1,0.771528998,0.138276553,0.998412231,0.999186275,5.15E-06,0.002270397,0.007784062,0.002274008,0.002157978,0.098196393,1,1,0,0,0,0,0,0.002004008,0.51606382,0.501310675,0.086351992,0.293857095,0.011342195,0.569420066,0.822835244,0.601202405,0.421678715,0.472418354,0.121993378,0.349275505,0.009492736,0.828297687,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206970585,0.00859589,0.157934574,0.397409831,0.002114579,1,0.98443712,0.006012024,0
0.006,0.259459089,0.111111111,0.085932158,0.293141874,0.003459838,1,0.769503546,0.124248497,0.259459089,0.111111111,0.085932158,0.293141874,0.003459838,1,0.769503546,0.124248497,0.99821921,0.999153604,0.00000686,0.002618671,0.007773773,0.002623342,0.003346527,0.098196393,1,1,0,0,0,0,0,0.002004008,0.465796083,0.523238882,0.068622735,0.261959415,0.01135333,0.562390764,0.70279058,0.605210421,0.379636579,0.305328868,0.119522082,0.345719658,0.009503871,0.910659501,1,0.406813627,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.623580494,0.666666667,0.08868258,0.297796206,0.002665713,0.477558565,0.846153846,0.008016032,0.206966055,0.00859589,0.157936378,0.397412101,0.002114217,1,0.98443712,0.006012024,0
0.006,0.262029435,0.111827957,0.085938294,0.293152339,0.003515784,1,0.766816143,0.130260521,0.262029435,0.111827957,0.085938294,0.293152339,0.003515784,1,0.766816143,0.130260521,0.998871158,0.999154977,0.00000362,0.001902022,0.007829015,0.001904171,0.000663049,0.100200401,1,1,0,0,0,0,0,0.002004008,0.52105278,0.561769805,0.106703895,0.326655621,0.011342195,0.62691465,0.911726705,0.601202405,0.410460757,0.431736749,0.12354895,0.351495306,0.009492736,0.85634327,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624832999,0.666666667,0.0892319,0.29871709,0.002668568,0.478075086,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,0
0.006,0.263372238,0.111587983,0.088911671,0.298180601,0.003488868,1,0.769605671,0.126252505,0.263372238,0.111587983,0.088911671,0.298180601,0.003488868,1,0.769605671,0.126252505,0.998860108,0.999156374,3.81E-06,0.001951668,0.007830714,0.001953895,0.00067547,0.100200401,1,1,0,0,0,0,0,0.002004008,0.516495897,0.519003195,0.077557543,0.278491549,0.011342195,0.539194117,0.804143525,0.601202405,0.423230052,0.43244162,0.116007968,0.340599425,0.009492736,0.804761911,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.624248497,0.666666667,0.088962927,0.298266537,0.002668568,0.477800969,0.846153846,0.008016032,0.206970585,0.00859589,0.157934574,0.397409831,0.002114579,1,0.98443712,0.006012024,0
0.006,0.263973108,0.111827957,0.088362164,0.297257739,0.003504705,1,0.770013268,0.126252505,0.263973108,0.111827957,0.088362164,0.297257739,0.003504705,1,0.770013268,0.126252505,0.998983514,0.999157767,2.04E-06,0.001429452,0.007864351,0.001430906,0.000674354,0.102204409,1,1,0,0,0,0,0,0.002004008,0.450877517,0.406877223,0.092360141,0.303908113,0.011336627,0.674036964,0.861828698,0.599198397,0.373425137,0.389668359,0.094541323,0.307475728,0.009509659,0.823393226,1,0.402805611,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204985313,0.00859589,0.156746202,0.395911861,0.002111825,1,0.98443712,0.006012024,0
0.006,0.273636559,0.116071429,0.094492955,0.307397064,0.003414405,1,0.770419426,0.106212425,0.273636559,0.116071429,0.094492955,0.307397064,0.003414405,1,0.770419426,0.106212425,0.999160868,0.999159183,0.000000235,0.00048515,0.007864351,0.000485558,0.000673219,0.102204409,1,1,0,0,0,0,0,0.002004008,0.521805421,0.558289536,0.071342925,0.267100965,0.011336627,0.511878478,0.750937777,0.599198397,0.442298528,0.437676688,0.124701304,0.353130718,0.009509659,0.798399036,1,0.402805611,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204985313,0.00859589,0.156746202,0.395911861,0.002111825,1,0.98443712,0.006012024,0
0.006,0.263361841,0.111349036,0.088152848,0.296905454,0.003513001,1,0.770216527,0.126252505,0.263361841,0.111349036,0.088152848,0.296905454,0.003513001,1,0.770216527,0.126252505,0.999162277,0.999160595,0.000000235,0.000484336,0.007864351,0.000484742,0.000672088,0.102204409,1,1,0,0,0,0,0,0.002004008,0.498484107,0.49869187,0.062421566,0.249843083,0.011336627,0.501205715,0.698021525,0.599198397,0.414688435,0.394621357,0.101917669,0.319245468,0.009509659,0.769844154,1,0.402805611,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204985313,0.00859589,0.156746202,0.395911861,0.002111825,1,0.98443712,0.006012024,0
0.006,0.262874135,0.111827957,0.087014485,0.294982177,0.003530162,1,0.770520741,0.136272545,0.262874135,0.111827957,0.087014485,0.294982177,0.003530162,1,0.770520741,0.136272545,0.999163681,0.999162002,2.34E-07,0.000483524,0.007864351,0.000483929,0.000670961,0.102204409,1,1,0,0,0,0,0,0.002004008,0.476517712,0.457862418,0.063331912,0.251658325,0.011336627,0.52811956,0.684053248,0.599198397,0.411498263,0.412643381,0.113452477,0.336827073,0.009509659,0.818538262,1,0.402805611,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204985313,0.00859589,0.156746202,0.395911861,0.002111825,1,0.98443712,0.006012024,0
0.006,0.260853622,0.110638298,0.0861817,0.293567198,0.003517941,1,0.769911504,0.132264529,0.260853622,0.110638298,0.0861817,0.293567198,0.003517941,1,0.769911504,0.132264529,0.99916508,0.999163404,0.000000233,0.000482715,0.007864351,0.000483118,0.000669837,0.102204409,1,1,0,0,0,0,0,0.002004008,0.481266451,0.445744994,0.06574379,0.256405519,0.011336627,0.532772476,0.646025501,0.599198397,0.418123347,0.445552075,0.103948741,0.322410826,0.009509659,0.771090227,1,0.402805611,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204985313,0.00859589,0.156746202,0.395911861,0.002111825,1,0.98443712,0.006012024,0
0.006,0.26208161,0.110638298,0.087388823,0.295616006,0.003479597,1,0.769911504,0.124248497,0.26208161,0.110638298,0.087388823,0.295616006,0.003479597,1,0.769911504,0.124248497,0.999166475,0.999164801,2.32E-07,0.000481909,0.007864351,0.000482311,0.000668717,0.102204409,1,1,0,0,0,0,0,0.002004008,0.495706218,0.469855708,0.087792912,0.296298687,0.011336627,0.597730423,0.761989438,0.599198397,0.39483576,0.282236144,0.116630103,0.341511498,0.009509659,0.864945711,1,0.402805611,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204985313,0.00859589,0.156746202,0.395911861,0.002111825,1,0.98443712,0.006012024,0
0.006,0.259685328,0.110638298,0.084708219,0.291046763,0.003495743,1,0.769094139,0.126252505,0.259685328,0.110638298,0.084708219,0.291046763,0.003495743,1,0.769094139,0.126252505,0.999167865,0.999166194,0.000000231,0.000481105,0.007864351,0.000481506,0.000667601,0.102204409,1,1,0,0,0,0,0,0.002004008,0.462146952,0.470550752,0.083660898,0.289241937,0.011336627,0.625865724,0.82723445,0.599198397,0.410985712,0.388174302,0.108750734,0.329773762,0.009509659,0.802397146,1,0.402805611,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204985313,0.00859589,0.156746202,0.395911861,0.002111825,1,0.98443712,0.006012024,0
0.006,0.260427237,0.110638298,0.085717427,0.292775386,0.003539474,1,0.766816143,0.136272545,0.260427237,0.110638298,0.085717427,0.292775386,0.003539474,1,0.766816143,0.136272545,0.99916925,0.999167582,0.000000231,0.000480304,0.007864351,0.000480703,0.000666489,0.102204409,1,1,0,0,0,0,0,0.002004008,0.492411176,0.497312726,0.107631357,0.328072183,0.011336627,0.666256573,0.901367788,0.599198397,0.387953105,0.364401442,0.110768953,0.332819701,0.009509659,0.857886421,1,0.402805611,0.839679359,0.8,0.006374194,0.079838551,0.00099834,0.095082188,0.111111111,0.004008016,0.626085504,0.666666667,0.088655529,0.297750784,0.002668568,0.475575272,0.846153846,0.008016032,0.204985313,0.00859589,0.156746202,0.395911861,0.002111825,1,0.98443712,0.006012024,0
