sport_mean,sport_median,sport_var,sport_std,sport_entropy,sport_cv,sport_cvq,sport_rte,tcp_seq_median,tcp_seq_mean,tcp_seq_var,tcp_seq_std,tcp_seq_entropy,tcp_seq_cv,tcp_seq_cvq,tcp_seq_rte,tcp_dataofs_median,tcp_flags_median,tcp_flags_rte,tcp_window_mean,Label1
0.999426813,0.999438557,1.14e-07,0.000337538,0.007055338,0.000337732,0.000473992,0.068136273,0.497695791,0.445927197,0.094047477,0.306671611,0.011342195,0.61618285,0.747978646,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999404178,0.999404178,1.14e-07,0.000336978,0.007055526,0.000337179,0.0004559,0.070140281,0.479164585,0.497904424,0.081171892,0.284906813,0.011342195,0.594590715,0.826972693,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999416582,0.999404866,1.13e-07,0.000336747,0.007055338,0.000336943,0.000472879,0.068136273,0.525653269,0.520543847,0.084404824,0.290525083,0.011342195,0.552693381,0.815077252,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999428818,0.99944052,1.13e-07,0.000336358,0.007055338,0.00033655,0.000472334,0.068136273,0.449505665,0.462392359,0.095499092,0.309029273,0.011342195,0.687486937,0.88930862,0.601202405,0.8,0.666666667,0.008016032,0.204986823,0
0.999406259,0.999406259,1.13e-07,0.000335801,0.007055526,0.000336001,0.000454307,0.070140281,0.552987874,0.611919691,0.082360511,0.28698521,0.011347762,0.518971977,0.681064829,0.603206413,0.8,0.666666667,0.008016032,0.208958877,0
0.999418617,0.999406942,1.13e-07,0.000335572,0.007055338,0.000335767,0.000471229,0.068136273,0.523109709,0.492044671,0.083338616,0.288684285,0.011342195,0.551861836,0.719001711,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999430808,0.99944247,1.12e-07,0.000335186,0.007055338,0.000335377,0.000470687,0.068136273,0.491518401,0.428456131,0.095049509,0.308301004,0.011342195,0.627242039,0.853863655,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999408325,0.999408325,1.12e-07,0.000334633,0.007055526,0.000334831,0.000452725,0.070140281,0.42774482,0.443507914,0.080662445,0.284011346,0.011342195,0.663973782,0.861420116,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999420639,0.999409004,1.12e-07,0.000334405,0.007055338,0.000334599,0.00046959,0.068136273,0.529921594,0.49513375,0.076268034,0.276166677,0.011342195,0.521146298,0.732944178,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999432785,0.999444406,1.12e-07,0.000334022,0.007055338,0.000334212,0.000469051,0.068136273,0.497278947,0.482940059,0.083627017,0.289183363,0.011342195,0.581531481,0.773388371,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999410377,0.999410377,1.11e-07,0.000333472,0.007055526,0.000333669,0.000451154,0.070140281,0.538735142,0.532962515,0.090363045,0.300604466,0.011342195,0.557981914,0.769541146,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999422646,0.999411051,1.11e-07,0.000333247,0.007055338,0.000333439,0.000467962,0.068136273,0.520112572,0.578360841,0.095692502,0.309342046,0.011342195,0.594759795,0.852080612,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999434747,0.999446328,1.11e-07,0.000332866,0.007055338,0.000333054,0.000467427,0.068136273,0.599786525,0.645089634,0.070378491,0.265289447,0.011342195,0.442306447,0.685004885,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999412415,0.999412415,1.1e-07,0.000332319,0.007055526,0.000332515,0.000449594,0.070140281,0.495589803,0.498346074,0.081460178,0.285412295,0.011342195,0.575904293,0.817230925,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999424639,0.999413085,1.1e-07,0.000332096,0.007055338,0.000332287,0.000466345,0.068136273,0.505037374,0.525727396,0.082520377,0.287263603,0.011342195,0.568796722,0.784941418,0.601202405,0.8,0.666666667,0.01002004,0.206973605,0
0.999436697,0.999448238,1.1e-07,0.000331718,0.007055338,0.000331905,0.000465814,0.068136273,0.479649038,0.437922793,0.072038661,0.268400189,0.011342195,0.559576206,0.750168965,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999414439,0.999414439,1.1e-07,0.000331175,0.007055526,0.000331369,0.000448044,0.070140281,0.545379975,0.556990946,0.083823805,0.28952341,0.011342195,0.530865494,0.74004561,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999426619,0.999415104,1.1e-07,0.000330954,0.007055338,0.000331143,0.00046474,0.068136273,0.437345277,0.451269846,0.072536382,0.269325792,0.011342195,0.615819598,0.785592922,0.601202405,0.8,0.666666667,0.008016032,0.206973605,0
0.999440285,0.999450134,1.1e-07,0.00033132,0.007055934,0.000331505,0.000464213,0.068136273,0.460905853,0.421406187,0.082312438,0.286901444,0.011342195,0.622472989,0.828937623,0.601202405,0.8,0.666666667,0.008016032,0.206970585,0
0.999380377,0.999382165,1.27e-07,0.000356384,0.00706775,0.000356605,0.000484268,0.070140281,0.543006637,0.575634712,0.082333591,0.286938306,0.01135333,0.528425044,0.787047041,0.605210421,0.8,0.666666667,0.01002004,0.208954347,0
0.99943201,0.999451454,1.14e-07,0.000338206,0.007057056,0.000338398,0.000480258,0.068136273,0.509189802,0.552317378,0.085743413,0.292819762,0.011342195,0.575069966,0.852279591,0.601202405,0.8,0.666666667,0.01002004,0.206973605,0
0.999396183,0.999383625,1.19e-07,0.000344883,0.007075419,0.000345091,0.000462558,0.070140281,0.506320379,0.543155474,0.093820509,0.306301336,0.01135333,0.604955575,0.839331083,0.605210421,0.8,0.666666667,0.01002004,0.206966055,0
0.999380614,0.999418585,1.35e-07,0.000367285,0.007061833,0.000367513,0.000513329,0.068136273,0.490027188,0.544931692,0.054707447,0.233896231,0.01135333,0.477312763,0.672539329,0.605210421,0.8,0.666666667,0.01002004,0.208952837,0
0.999259045,0.999248711,1.63e-07,0.000404037,0.007082813,0.000404337,0.000563881,0.070140281,0.554317562,0.566596179,0.057942326,0.240712123,0.011358897,0.434249498,0.614124009,0.607214429,0.8,0.666666667,0.01002004,0.208946798,0
0.998791626,0.998704884,2.62e-07,0.0005123,0.007135124,0.00051292,0.00070287,0.072144289,0.587823888,0.641929484,0.072749129,0.269720465,0.011409004,0.458845702,0.622837127,0.625250501,0.8,0.666666667,0.01002004,0.214879965,0
0.898250118,0.832641394,0.005931878,0.077018689,0.007161428,0.085743033,0.091203021,0.072144289,0.475478286,0.443049853,0.099394266,0.315268561,0.011358897,0.663055644,0.846742546,0.607214429,0.8,0.666666667,0.008016032,0.208946798,0
0.999144409,0.99918414,2.31e-07,0.000480319,0.007053425,0.00048073,0.000632847,0.070140281,0.472440047,0.429628431,0.072658829,0.269553018,0.011342195,0.570554972,0.72863598,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999132187,0.999144916,3e-07,0.000548134,0.007057056,0.00054861,0.000733556,0.068136273,0.511243597,0.465642334,0.07687673,0.277266532,0.011342195,0.542337417,0.762508629,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998890761,0.998862344,4.11e-07,0.000640728,0.007052708,0.00064144,0.000894818,0.068136273,0.546863338,0.538015705,0.078350959,0.279912413,0.011342195,0.511850757,0.656040236,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.99741809,0.99700623,1.81e-06,0.001344643,0.007053425,0.001348124,0.001764026,0.070140281,0.569632323,0.639061601,0.101053428,0.317889018,0.011342195,0.558060006,0.800941677,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.843843687,0.841572943,0.000556255,0.023585057,0.007838672,0.027949557,0.003497885,0.100200401,0.530271524,0.535688011,0.094938312,0.308120613,0.011347762,0.581061963,0.80097788,0.603206413,0.8,0.666666667,0.008016032,0.206973605,0
0.996853768,0.998801477,1.42e-05,0.003767587,0.00785213,0.003779478,0.004508584,0.102204409,0.538039171,0.595431981,0.083511507,0.288983576,0.011342195,0.537105088,0.796042666,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.996046201,0.998850795,1.61e-05,0.004008629,0.00785213,0.004024541,0.005160793,0.102204409,0.517027007,0.556782032,0.089234541,0.298721511,0.011342195,0.577767712,0.797211212,0.601202405,0.8,0.666666667,0.008016032,0.204986823,0
0.995492467,0.998804628,2.6e-05,0.005097802,0.00785213,0.005120884,0.006687498,0.102204409,0.533434109,0.563531163,0.092981227,0.304928233,0.011342195,0.571632424,0.863081496,0.601202405,0.8,0.666666667,0.008016032,0.206970585,0
0.996112984,0.99880674,3.07e-05,0.005541061,0.00785213,0.005562683,0.006486954,0.102204409,0.510218152,0.449845985,0.084599465,0.290859871,0.011342195,0.570069627,0.729884431,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.997050071,0.998809127,2.29e-05,0.004782065,0.00785213,0.004796214,0.005485424,0.102204409,0.567350076,0.619925063,0.08430318,0.290350099,0.011342195,0.511765331,0.698251477,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.996469977,0.998811448,3.25e-05,0.005697962,0.00785213,0.005718148,0.00656717,0.102204409,0.526849947,0.542076341,0.106361941,0.326131785,0.011342195,0.619022147,0.846370123,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.996413285,0.998813873,4.24e-05,0.006513916,0.00785213,0.006537364,0.008109078,0.102204409,0.530150761,0.500769512,0.093044444,0.305031874,0.011342195,0.575368172,0.744813361,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998169309,0.998816568,1.26e-05,0.003542674,0.00785213,0.003549172,0.000947867,0.102204409,0.45664517,0.492320386,0.07326644,0.270677742,0.011342195,0.592752885,0.811710585,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.997686001,0.998819195,2.4e-05,0.0048939,0.00785213,0.00490525,0.000945761,0.102204409,0.510840236,0.518872661,0.086616628,0.29430703,0.011342195,0.576123431,0.795748451,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998286097,0.998821922,1.67e-05,0.004084865,0.00785213,0.004091878,0.000943574,0.102204409,0.461334093,0.46457439,0.064595763,0.254156965,0.011342195,0.550917369,0.698028281,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998794976,0.998777736,4.61e-07,0.000679239,0.00785213,0.000680058,0.000941354,0.102204409,0.437068203,0.355137696,0.079312435,0.281624635,0.011342195,0.644349403,0.798418163,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.99884305,0.998827447,4.59e-07,0.000677824,0.00785213,0.000678609,0.000939144,0.102204409,0.489049911,0.489345606,0.088582148,0.297627533,0.011342195,0.608583146,0.835360218,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998846601,0.99883019,4.55e-07,0.000674783,0.00785213,0.000675562,0.000936944,0.102204409,0.458260034,0.435422791,0.078919465,0.280926085,0.011342195,0.61302768,0.811822581,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998849293,0.998832921,4.53e-07,0.000673208,0.00785213,0.000673983,0.000934754,0.102204409,0.456229545,0.442455835,0.066889626,0.258630289,0.011342195,0.566886323,0.802374767,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998829533,0.998835693,4.79e-07,0.000691872,0.00785213,0.000692683,0.000955867,0.102204409,0.56317564,0.533596083,0.07806104,0.279394058,0.011342195,0.496104657,0.64385704,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.99884348,0.998838452,4.69e-07,0.000684947,0.00785213,0.00068574,0.000953599,0.102204409,0.540844972,0.513136992,0.082532654,0.28728497,0.011342195,0.531178036,0.735347795,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.99872164,0.998702322,5.1e-07,0.000714344,0.00785213,0.000715258,0.000974523,0.102204409,0.534161624,0.525552168,0.080438148,0.283616199,0.011342195,0.530955775,0.784560545,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998748885,0.998751849,5.12e-07,0.000715541,0.00785213,0.000716437,0.000995163,0.102204409,0.534664979,0.576707887,0.08600221,0.293261335,0.011342195,0.548495499,0.743837455,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998582846,0.998478632,6.45e-07,0.000802904,0.00785213,0.000804043,0.001084924,0.102204409,0.541473261,0.572533029,0.0850805,0.291685619,0.011342195,0.53868887,0.801496131,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.822243254,0.811615313,0.001882724,0.043390368,0.007806838,0.05277072,0.001839926,0.100200401,0.476709183,0.440405295,0.086252797,0.293688265,0.011342195,0.616074276,0.841120373,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999368426,0.999365885,1.29e-07,0.000358627,0.007053425,0.000358853,0.000485219,0.070140281,0.4977305,0.494044775,0.087879642,0.296445006,0.011342195,0.595593411,0.793995313,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999381596,0.999366664,1.28e-07,0.000358396,0.007057056,0.000358618,0.000503253,0.068136273,0.4919906,0.452236692,0.06885809,0.26240825,0.011342195,0.533360291,0.713790474,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999394659,0.999404651,1.28e-07,0.000357872,0.007052708,0.000358088,0.000502634,0.068136273,0.505939018,0.462195122,0.078314752,0.27984773,0.011342195,0.553125416,0.709519917,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999370773,0.999368241,1.28e-07,0.000357294,0.007053425,0.000357519,0.000483415,0.070140281,0.543264218,0.573853181,0.065835095,0.256583504,0.011342195,0.472299658,0.746794302,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999383891,0.999369015,1.27e-07,0.000357066,0.007057056,0.000357286,0.000501383,0.068136273,0.460076927,0.420140466,0.06931897,0.26328496,0.011342195,0.572262909,0.656750043,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999396903,0.999406858,1.27e-07,0.000356545,0.007052708,0.00035676,0.00050077,0.068136273,0.480179153,0.438931351,0.076999512,0.277487859,0.011342195,0.57788402,0.764520011,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999373103,0.99937058,1.27e-07,0.000355971,0.007053425,0.000356194,0.000481624,0.070140281,0.510559348,0.551692454,0.096425035,0.310523808,0.011342195,0.608203159,0.902163939,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.99938617,0.999371348,1.27e-07,0.000355746,0.007057056,0.000355964,0.000499528,0.068136273,0.440363654,0.384091835,0.106667058,0.326599231,0.011347762,0.741658009,0.897109733,0.603206413,0.8,0.666666667,0.008016032,0.208960387,0
0.999399131,0.999409049,1.26e-07,0.000355228,0.007052708,0.000355442,0.000498919,0.068136273,0.55043073,0.582772462,0.078551395,0.280270218,0.011342195,0.509183451,0.712320863,0.601202405,0.8,0.666666667,0.008016032,0.204985313,0
0.999375415,0.999372902,1.26e-07,0.000354658,0.007053425,0.00035488,0.000479846,0.070140281,0.478819105,0.478315239,0.075554299,0.274871422,0.011342195,0.5740611,0.811034412,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999388431,0.999373664,1.26e-07,0.000354435,0.007057056,0.000354652,0.000497687,0.068136273,0.567734942,0.526276727,0.05145705,0.226841464,0.011342195,0.399555228,0.452651245,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999401342,0.999411224,1.25e-07,0.000353921,0.007052708,0.000354133,0.000497082,0.068136273,0.509693553,0.513746186,0.087151983,0.295215147,0.011342195,0.579201257,0.809484717,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999377711,0.999375207,1.25e-07,0.000353354,0.007053425,0.000353575,0.000478082,0.070140281,0.503913834,0.493791336,0.088956407,0.298255606,0.011342195,0.591878186,0.839026136,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999390676,0.999375964,1.25e-07,0.000353134,0.007057056,0.000353349,0.000495859,0.068136273,0.514008011,0.485305464,0.075774857,0.275272333,0.011342195,0.53554094,0.68532536,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999403537,0.999413382,1.24e-07,0.000352623,0.007052708,0.000352834,0.000495258,0.068136273,0.456344798,0.420391575,0.087471911,0.295756507,0.011342195,0.648098781,0.813400244,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.99937999,0.999377495,1.24e-07,0.000352061,0.007053425,0.000352279,0.00047633,0.070140281,0.481431901,0.494107579,0.08209627,0.286524467,0.011342195,0.595150562,0.805325302,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999392905,0.999378246,1.24e-07,0.000351842,0.007057056,0.000352056,0.000494044,0.068136273,0.459482067,0.441728134,0.073346524,0.270825634,0.011342195,0.589415025,0.779702622,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.977357045,0.999415482,0.008223063,0.090681107,0.007098001,0.092781964,0.000475198,0.070140281,0.523172528,0.586445294,0.083143621,0.288346355,0.011342195,0.55114965,0.812581302,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998343321,0.998317308,8.84e-07,0.00094047,0.00785213,0.000942031,0.001294206,0.102204409,0.52709507,0.56380933,0.084800412,0.291205103,0.011342195,0.552471688,0.826512273,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998191593,0.998023952,1.16e-06,0.001077771,0.00785213,0.001079723,0.0014997,0.102204409,0.507309687,0.517950088,0.101046501,0.317878123,0.011342195,0.626595807,0.897180283,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.99685613,0.996486004,2.36e-06,0.001537577,0.00785213,0.001542427,0.002120606,0.102204409,0.489940697,0.491089298,0.09541337,0.308890546,0.011342195,0.630465173,0.828268707,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.921456416,0.999379562,0.024060314,0.155113875,0.007217067,0.168335552,0.239290722,0.076152305,0.486998133,0.454384739,0.082514057,0.287252601,0.011342195,0.589843331,0.736586375,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999406972,0.999416761,1.23e-07,0.000350592,0.007052708,0.0003508,0.000492404,0.068136273,0.500944364,0.570173864,0.096442826,0.310552453,0.011342195,0.619934018,0.836422038,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999383556,0.999381075,1.23e-07,0.000350035,0.007053425,0.000350251,0.000473588,0.070140281,0.494827623,0.474914519,0.070519918,0.265555867,0.011342195,0.536663383,0.770318102,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999396393,0.999381818,1.22e-07,0.000349821,0.007057056,0.000350032,0.000491204,0.068136273,0.517837151,0.562591106,0.075389389,0.274571281,0.011342195,0.530227082,0.773445096,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999409126,0.999418879,1.22e-07,0.000349319,0.007052708,0.000349525,0.000490615,0.068136273,0.50469968,0.491161161,0.065103581,0.255154034,0.011342195,0.505556163,0.643439553,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999385792,0.999383321,1.22e-07,0.000348766,0.007053425,0.00034898,0.000471869,0.070140281,0.557539158,0.622816879,0.084378489,0.290479756,0.011342195,0.521003327,0.834619156,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.99939858,0.999384058,1.21e-07,0.000348553,0.007057056,0.000348763,0.000489423,0.068136273,0.445940505,0.363644567,0.10146793,0.318540311,0.011342195,0.71431123,0.894346967,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999377129,0.999384816,1.24e-07,0.000351454,0.007052708,0.000351673,0.000488838,0.068136273,0.533852426,0.507669349,0.062347779,0.249695373,0.011342195,0.46772359,0.686365286,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999388034,0.999385572,1.21e-07,0.000347492,0.007053425,0.000347705,0.000470146,0.070140281,0.47902999,0.469634046,0.064924241,0.254802357,0.011342195,0.531913162,0.803322108,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999400773,0.999386304,1.21e-07,0.000347283,0.007057056,0.000347491,0.000487637,0.068136273,0.528714069,0.542933881,0.083239259,0.288512148,0.011342195,0.545686533,0.826534233,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999413408,0.999423091,1.2e-07,0.000346787,0.007052708,0.000346991,0.000487057,0.068136273,0.502133756,0.485109871,0.088756124,0.29791966,0.011342195,0.593307373,0.864566511,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999390238,0.999387785,1.2e-07,0.000346241,0.007053425,0.000346452,0.000468452,0.070140281,0.558529061,0.617325946,0.062599345,0.250198611,0.011342195,0.44795988,0.618887424,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999401075,0.999388533,1.22e-07,0.000349188,0.007057056,0.000349397,0.000485865,0.068136273,0.449173421,0.402242048,0.088460424,0.297422972,0.011342195,0.662156214,0.849043561,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999387308,0.999425246,1.45e-07,0.000380948,0.007052708,0.000381182,0.00053918,0.068136273,0.599715717,0.674886499,0.094497563,0.30740456,0.011342195,0.512583798,0.773736734,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999392514,0.999390069,1.19e-07,0.000344949,0.007053425,0.000345159,0.000466703,0.070140281,0.503998298,0.538936656,0.078939771,0.280962224,0.011342195,0.557466613,0.831031725,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999351913,0.999319167,1.35e-07,0.000367734,0.007057056,0.000367972,0.000519909,0.068136273,0.527894468,0.529352034,0.079819287,0.282523074,0.011342195,0.535188548,0.729555898,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999375626,0.999427406,1.51e-07,0.000388084,0.007052708,0.000388326,0.000537153,0.068136273,0.519944247,0.50476329,0.0565874,0.237881062,0.011342195,0.457512635,0.584100133,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999358164,0.99935666,1.24e-07,0.000352825,0.007053425,0.000353051,0.000464933,0.070140281,0.523321058,0.536104148,0.074957496,0.273783666,0.011342195,0.523165773,0.704576035,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.999145093,0.999072224,2.23e-07,0.000472235,0.007057056,0.000472639,0.000642834,0.068136273,0.525781054,0.525569389,0.09547112,0.308984013,0.011342195,0.587666693,0.860801976,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.84688234,0.731365077,0.017634623,0.132795417,0.007520571,0.156805038,0.155116463,0.088176353,0.525438934,0.516457791,0.085723862,0.292786376,0.011342195,0.55722246,0.844407741,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998577933,0.998640777,6.77e-07,0.000822842,0.007862528,0.000824013,0.001142413,0.102204409,0.467173267,0.433751524,0.082943948,0.287999909,0.011342195,0.616473435,0.831194324,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.998029429,0.99801712,1.27e-06,0.00112733,0.007862528,0.001129556,0.00162318,0.102204409,0.538095533,0.582492608,0.08362456,0.289179114,0.011342195,0.537412218,0.752652742,0.601202405,0.8,0.666666667,0.008016032,0.206972095,0
0.94269312,0.998621746,0.052888979,0.22997604,0.008408528,0.243956421,0.001092603,0.138276553,0.532679984,0.600231969,0.076994604,0.277479016,0.010061444,0.520911288,0.718742,0.324649299,1.0,0.083333333,0.006012024,0.944446976,1
0.998616124,0.998625535,6.23e-07,0.000789085,0.008589744,0.000790178,0.001089637,0.146292585,0.563548828,0.600085533,0.083023533,0.288138045,0.009939698,0.511292066,0.740395962,0.290581162,1.0,1.0,0.002004008,1.0,1
0.998248619,0.998211636,9.24e-07,0.00096099,0.008984917,0.000962676,0.001334045,0.178356713,0.530115987,0.574937568,0.100364591,0.31680371,0.01027628,0.597612067,0.904734433,0.354709419,1.0,1.0,0.002004008,1.0,1
0.998439782,0.998635123,1.08e-06,0.001040644,0.009059968,0.00104227,0.001443166,0.19238477,0.520705779,0.52170602,0.079287645,0.28158062,0.010316483,0.540767226,0.740486711,0.380761523,1.0,1.0,0.002004008,1.0,1
0.998665763,0.998676598,6.07e-07,0.000778973,0.008564416,0.000780014,0.001079075,0.144288577,0.518934091,0.530683021,0.086719054,0.29448099,0.009924988,0.567472816,0.745321628,0.286573146,1.0,1.0,0.002004008,1.0,1
0.99837788,0.998379316,8.25e-07,0.000908411,0.008887902,0.000909887,0.0012458,0.170340681,0.482519816,0.437301348,0.086086318,0.293404699,0.010167359,0.608067669,0.795839259,0.338677355,1.0,1.0,0.002004008,1.0,1
0.574574014,0.997744276,0.244001395,0.493964973,0.006223426,0.859706429,0.99917287,0.138276553,0.621707556,0.742390828,0.063153606,0.251303813,0.011449834,0.404215471,0.639364155,0.691382766,1.0,0.083333333,0.006012024,0.579384248,1
0.528449325,0.996909644,0.248573768,0.498571728,0.005836746,0.943461756,0.998920722,0.136272545,0.638746968,0.741940586,0.057277814,0.239327839,0.010989346,0.374683327,0.603929486,0.605210421,1.0,0.083333333,0.006012024,0.533751407,1
0.996946846,0.996928477,3.09e-06,0.001757774,0.009686568,0.001763157,0.002425618,0.25250501,0.494693974,0.508453741,0.081732962,0.285889772,0.009686568,0.57791238,0.818703021,0.25250501,1.0,1.0,0.002004008,1.0,1
0.995969984,0.995986072,5.4e-06,0.00232444,0.010252897,0.002333846,0.003229017,0.334669339,0.477735348,0.474960675,0.088940235,0.298228495,0.010252897,0.624254613,0.846380384,0.334669339,1.0,1.0,0.002004008,1.0,1
0.994699029,0.994402182,1.21e-05,0.003480724,0.010655493,0.003499274,0.004646107,0.448897796,0.526965239,0.566163588,0.093569951,0.305892058,0.010655493,0.580478628,0.840749606,0.448897796,1.0,1.0,0.002004008,1.0,1
0.997033447,0.99705127,2.94e-06,0.001714556,0.009683102,0.001719657,0.002366006,0.25250501,0.527915795,0.569317553,0.080526393,0.283771727,0.009683102,0.537532178,0.733350904,0.25250501,1.0,1.0,0.002004008,1.0,1
0.99616683,0.996081394,4.72e-06,0.002172035,0.010100391,0.002180393,0.002985499,0.312625251,0.45472148,0.458242589,0.085800941,0.292917977,0.010100391,0.644170091,0.87784195,0.312625251,1.0,1.0,0.002004008,1.0,1
0.993571266,0.99304226,8.81e-06,0.002967785,0.010802431,0.002986988,0.003979609,0.468937876,0.51257238,0.525620638,0.078587999,0.280335511,0.010802431,0.546918879,0.809154741,0.468937876,1.0,1.0,0.002004008,1.0,1
0.997104236,0.997121634,2.8e-06,0.001673642,0.009683102,0.001678502,0.002309383,0.25250501,0.514146579,0.52028128,0.095907009,0.309688567,0.009683102,0.60233517,0.785323215,0.25250501,1.0,1.0,0.002004008,1.0,1
0.996458052,0.996264527,3.68e-06,0.001918688,0.009947886,0.001925508,0.002660744,0.290581162,0.498167216,0.489859103,0.076027132,0.275730181,0.009947886,0.553489213,0.742064633,0.290581162,1.0,1.0,0.002004008,1.0,1
0.995404187,0.995290567,5.61e-06,0.00236901,0.010450402,0.002379948,0.003315881,0.374749499,0.482549831,0.431010779,0.094282778,0.307055007,0.010450402,0.636317719,0.841504146,0.374749499,1.0,1.0,0.002004008,1.0,1
0.996755641,0.997188719,5.23e-06,0.002287515,0.010176502,0.002294961,0.003281882,0.366733467,0.482145806,0.488719534,0.09392192,0.306466834,0.010176502,0.635631027,0.921874549,0.366733467,1.0,1.0,0.002004008,1.0,1
0.996797958,0.996755149,2.93e-06,0.001713062,0.009823108,0.001718565,0.002396022,0.27254509,0.539467569,0.561461235,0.089933908,0.299889827,0.009823108,0.555899639,0.811053153,0.27254509,1.0,1.0,0.002004008,1.0,1
0.99628735,0.99628735,4.62e-06,0.002150024,0.010254998,0.002158036,0.002972209,0.334669339,0.48492792,0.47078049,0.080120586,0.283055801,0.010254998,0.583706957,0.80798678,0.334669339,1.0,1.0,0.002004008,1.0,1
0.996020042,0.997208684,8.68e-06,0.002945746,0.010521682,0.002957517,0.003903069,0.428857715,0.518983472,0.515104896,0.085035868,0.291609102,0.010521682,0.561885142,0.799059711,0.428857715,1.0,1.0,0.002004008,1.0,1
