sport_median,sport_std,sport_entropy,sport_cv,sport_cvq,sport_rte,tcp_seq_median,tcp_seq_mean,tcp_seq_std,tcp_seq_entropy,tcp_seq_cv,tcp_seq_cvq,tcp_seq_rte,tcp_window_median,tcp_window_entropy,tcp_window_cvq,tcp_window_rte,Label1
0.999425246,0.000380948,0.007052708,0.000381182,0.00053918,0.068136273,0.599715717,0.674886499,0.30740456,0.011342195,0.512583798,0.773736734,0.601202405,0.00859589,0.002114619,0.98443712,0.006012024,0
0.999390069,0.000344949,0.007053425,0.000345159,0.000466703,0.070140281,0.503998298,0.538936656,0.280962224,0.011342195,0.557466613,0.831031725,0.601202405,0.00859589,0.002114619,0.98443712,0.006012024,0
0.999319167,0.000367734,0.007057056,0.000367972,0.000519909,0.068136273,0.527894468,0.529352034,0.282523074,0.011342195,0.535188548,0.729555898,0.601202405,0.00859589,0.002114619,0.98443712,0.006012024,0
0.999427406,0.000388084,0.007052708,0.000388326,0.000537153,0.068136273,0.519944247,0.50476329,0.237881062,0.011342195,0.457512635,0.584100133,0.601202405,0.00859589,0.002114619,0.98443712,0.006012024,0
0.99935666,0.000352825,0.007053425,0.000353051,0.000464933,0.070140281,0.523321058,0.536104148,0.273783666,0.011342195,0.523165773,0.704576035,0.601202405,0.00859589,0.002114619,0.98443712,0.006012024,0
0.999072224,0.000472235,0.007057056,0.000472639,0.000642834,0.068136273,0.525781054,0.525569389,0.308984013,0.011342195,0.587666693,0.860801976,0.601202405,0.00859589,0.002114619,0.98443712,0.006012024,0
0.731365077,0.132795417,0.007520571,0.156805038,0.155116463,0.088176353,0.525438934,0.516457791,0.292786376,0.011342195,0.55722246,0.844407741,0.601202405,0.00859589,0.002114619,0.98443712,0.006012024,0
0.998640777,0.000822842,0.007862528,0.000824013,0.001142413,0.102204409,0.467173267,0.433751524,0.287999909,0.011342195,0.616473435,0.831194324,0.601202405,0.00859589,0.002114619,0.98443712,0.006012024,0
0.99801712,0.00112733,0.007862528,0.001129556,0.00162318,0.102204409,0.538095533,0.582492608,0.289179114,0.011342195,0.537412218,0.752652742,0.601202405,0.00859589,0.002114619,0.98443712,0.006012024,0
0.998621746,0.22997604,0.008408528,0.243956421,0.001092603,0.138276553,0.532679984,0.600231969,0.277479016,0.010061444,0.520911288,0.718742,0.324649299,1,0.000433133,0,0.004008016,1
0.998625535,0.000789085,0.008589744,0.000790178,0.001089637,0.146292585,0.563548828,0.600085533,0.288138045,0.009939698,0.511292066,0.740395962,0.290581162,1,0,0,0.002004008,1
0.998211636,0.00096099,0.008984917,0.000962676,0.001334045,0.178356713,0.530115987,0.574937568,0.31680371,0.01027628,0.597612067,0.904734433,0.354709419,1,0,0,0.002004008,1
0.998635123,0.001040644,0.009059968,0.00104227,0.001443166,0.19238477,0.520705779,0.52170602,0.28158062,0.010316483,0.540767226,0.740486711,0.380761523,1,0,0,0.002004008,1
0.998676598,0.000778973,0.008564416,0.000780014,0.001079075,0.144288577,0.518934091,0.530683021,0.29448099,0.009924988,0.567472816,0.745321628,0.286573146,1,0,0,0.002004008,1
0.998379316,0.000908411,0.008887902,0.000909887,0.0012458,0.170340681,0.482519816,0.437301348,0.293404699,0.010167359,0.608067669,0.795839259,0.338677355,1,0,0,0.002004008,1
0.997744276,0.493964973,0.006223426,0.859706429,0.99917287,0.138276553,0.621707556,0.742390828,0.251303813,0.011449834,0.404215471,0.639364155,0.691382766,1,0.001366351,0.980265166,0.004008016,1
0.996909644,0.498571728,0.005836746,0.943461756,0.998920722,0.136272545,0.638746968,0.741940586,0.239327839,0.010989346,0.374683327,0.603929486,0.605210421,1,0.001385686,0.980265166,0.004008016,1
0.996928477,0.001757774,0.009686568,0.001763157,0.002425618,0.25250501,0.494693974,0.508453741,0.285889772,0.009686568,0.57791238,0.818703021,0.25250501,1,0,0,0.002004008,1
0.995986072,0.00232444,0.010252897,0.002333846,0.003229017,0.334669339,0.477735348,0.474960675,0.298228495,0.010252897,0.624254613,0.846380384,0.334669339,1,0,0,0.002004008,1
0.994402182,0.003480724,0.010655493,0.003499274,0.004646107,0.448897796,0.526965239,0.566163588,0.305892058,0.010655493,0.580478628,0.840749606,0.448897796,1,0,0,0.002004008,1
0.99705127,0.001714556,0.009683102,0.001719657,0.002366006,0.25250501,0.527915795,0.569317553,0.283771727,0.009683102,0.537532178,0.733350904,0.25250501,1,0,0,0.002004008,1
0.996081394,0.002172035,0.010100391,0.002180393,0.002985499,0.312625251,0.45472148,0.458242589,0.292917977,0.010100391,0.644170091,0.87784195,0.312625251,1,0,0,0.002004008,1
0.99304226,0.002967785,0.010802431,0.002986988,0.003979609,0.468937876,0.51257238,0.525620638,0.280335511,0.010802431,0.546918879,0.809154741,0.468937876,1,0,0,0.002004008,1
0.997121634,0.001673642,0.009683102,0.001678502,0.002309383,0.25250501,0.514146579,0.52028128,0.309688567,0.009683102,0.60233517,0.785323215,0.25250501,1,0,0,0.002004008,1
0.996264527,0.001918688,0.009947886,0.001925508,0.002660744,0.290581162,0.498167216,0.489859103,0.275730181,0.009947886,0.553489213,0.742064633,0.290581162,1,0,0,0.002004008,1
0.995290567,0.00236901,0.010450402,0.002379948,0.003315881,0.374749499,0.482549831,0.431010779,0.307055007,0.010450402,0.636317719,0.841504146,0.374749499,1,0,0,0.002004008,1
0.997188719,0.002287515,0.010176502,0.002294961,0.003281882,0.366733467,0.482145806,0.488719534,0.306466834,0.010176502,0.635631027,0.921874549,0.366733467,1,0,0,0.002004008,1
0.996755149,0.001713062,0.009823108,0.001718565,0.002396022,0.27254509,0.539467569,0.561461235,0.299889827,0.009823108,0.555899639,0.811053153,0.27254509,1,0,0,0.002004008,1
0.99628735,0.002150024,0.010254998,0.002158036,0.002972209,0.334669339,0.48492792,0.47078049,0.283055801,0.010254998,0.583706957,0.80798678,0.334669339,1,0,0,0.002004008,1
0.997208684,0.002945746,0.010521682,0.002957517,0.003903069,0.428857715,0.518983472,0.515104896,0.291609102,0.010521682,0.561885142,0.799059711,0.428857715,1,0,0,0.002004008,1
0.99722418,0.001589004,0.0096935,0.001593453,0.002191529,0.254509018,0.480468359,0.446513434,0.288235584,0.0096935,0.599905444,0.851912263,0.254509018,1,0,0,0.002004008,1
0.996369521,0.002102387,0.010252897,0.002110017,0.002919291,0.334669339,0.487282235,0.475928978,0.290052549,0.010252897,0.595245482,0.783790304,0.334669339,1,0,0,0.002004008,1
0.994845361,0.003139042,0.010663789,0.003154455,0.004208648,0.448897796,0.513694286,0.518514251,0.286082348,0.010663789,0.556911681,0.759381726,0.448897796,1,0,0,0.002004008,1
0.997328853,0.001553154,0.009683102,0.001557339,0.002142678,0.25250501,0.524415948,0.545710423,0.304715737,0.009683102,0.581057343,0.748946778,0.25250501,1,0,0,0.002004008,1
0.996447982,0.00198256,0.010114255,0.001989494,0.002726785,0.314629259,0.484071428,0.472220326,0.289536872,0.010114255,0.598128406,0.79589298,0.314629259,1,0,0,0.002004008,1
0.993602237,0.00267287,0.010807998,0.002688712,0.003566483,0.470941884,0.489598307,0.467581961,0.301512751,0.010807998,0.615836997,0.842152925,0.470941884,1,0,0,0.002004008,1
0.997386943,0.001519377,0.009683102,0.001523381,0.002095958,0.25250501,0.50238841,0.488737695,0.287639845,0.009683102,0.572544747,0.78752929,0.25250501,1,0,0,0.002004008,1
0.996565013,0.00176096,0.00996175,0.001766682,0.00243718,0.29258517,0.534614546,0.54385748,0.281074384,0.00996175,0.525751471,0.718257158,0.29258517,1,0,0,0.002004008,1
0.995718858,0.002153565,0.010450402,0.0021626,0.003013104,0.374749499,0.53484118,0.563859281,0.301697002,0.010450402,0.564087084,0.756080123,0.374749499,1,0,0,0.002004008,1
0.997442455,0.002081052,0.010176502,0.002087212,0.00298463,0.366733467,0.532321692,0.544595582,0.263396987,0.010176502,0.494807916,0.739683083,0.366733467,1,0,0,0.002004008,1
0.997046396,0.001559304,0.009823108,0.001563862,0.002180352,0.27254509,0.490496926,0.450874073,0.295971631,0.009823108,0.603411795,0.795999939,0.27254509,1,0,0,0.002004008,1
0.996618318,0.001958358,0.010254998,0.001965003,0.002706349,0.334669339,0.512355986,0.526258271,0.291356909,0.010254998,0.568661081,0.785991835,0.334669339,1,0,0,0.002004008,1
0.997455368,0.002685414,0.010521682,0.002695193,0.003556727,0.428857715,0.536067981,0.568910115,0.283467781,0.010521682,0.528790733,0.749162151,0.428857715,1,0,0,0.002004008,1
0.997508339,0.001448929,0.009684467,0.00145257,0.00199834,0.25250501,0.512969327,0.488578466,0.292565638,0.009684467,0.57033749,0.757574364,0.25250501,1,0,0,0.002004008,1
0.996686627,0.001918799,0.010254998,0.001925178,0.0026515,0.334669339,0.505667529,0.516264111,0.276920917,0.010254998,0.547634366,0.764045831,0.334669339,1,0,0,0.002004008,1
0.995291604,0.002877791,0.010661688,0.002890683,0.003874506,0.448897796,0.490914941,0.472643449,0.271037664,0.010661688,0.55210718,0.756371611,0.448897796,1,0,0,0.002004008,1
0.997558959,0.001419288,0.009675433,0.001422768,0.001973399,0.250501002,0.517244337,0.559215069,0.311244152,0.009675433,0.601735253,0.846122487,0.250501002,1,0,0,0.002004008,1
0.996752103,0.001801343,0.010100391,0.001807133,0.002473013,0.312625251,0.493950359,0.496571763,0.291777596,0.010100391,0.590702264,0.823563117,0.312625251,1,0,0,0.002004008,1
0.994183341,0.00243353,0.010800329,0.002446624,0.003239122,0.468937876,0.527181127,0.540980407,0.292888275,0.010800329,0.555574281,0.828867089,0.468937876,1,0,0,0.002004008,1
0.997607471,0.001391082,0.009675433,0.001394412,0.001934086,0.250501002,0.512436157,0.492023615,0.284403843,0.009675433,0.555003466,0.804142558,0.250501002,1,0,0,0.002004008,1
0.97632291,0.005332806,0.009975614,0.005455413,0.002251256,0.294589178,0.539297419,0.550317514,0.286865781,0.009975614,0.531925002,0.739855267,0.294589178,1,0,0,0.002004008,1
0.996118679,0.001942051,0.010458071,0.0019494,0.002719346,0.376753507,0.535698249,0.525601913,0.277908659,0.010458071,0.51877836,0.733038295,0.376753507,1,0,0,0.002004008,1
0.997664764,0.001859206,0.010170934,0.001864149,0.002677277,0.366733467,0.496708895,0.503610843,0.283396882,0.010170934,0.57054924,0.797103054,0.366733467,1,0,0,0.002004008,1
0.997381137,0.001378048,0.009797481,0.001381604,0.001911805,0.268537074,0.55283841,0.592762263,0.305460678,0.009797481,0.552531575,0.796733879,0.268537074,1,0,0,0.002004008,1
0.996957255,0.001762034,0.010252897,0.001767434,0.002445347,0.334669339,0.534666603,0.552845866,0.29319958,0.010252897,0.548378333,0.826657783,0.334669339,1,0,0,0.002004008,1
0.00054372,0.334392287,0.001489317,1,0.998912452,0.036072144,0.727999042,0.764932023,0.133120049,0.012091696,0.182857451,0.080818437,0.901803607,0.009965753,0.000767653,0.980265166,0.004008016,2
0.996905089,0.001770989,0.009683102,0.001776454,0.002444144,0.25250501,0.530847294,0.555508275,0.276550918,0.009683102,0.52096134,0.725646456,0.25250501,1,0,0,0.002004008,2
0.995952404,0.00215796,0.010034536,0.002166375,0.002966313,0.30260521,0.520314369,0.553750649,0.296313225,0.010034536,0.569488837,0.822472141,0.30260521,1,0,0,0.002004008,2
0.994493818,0.002694632,0.010555773,0.002708799,0.003766734,0.396793587,0.473881847,0.483356507,0.296944807,0.010555773,0.626622033,0.848501576,0.396793587,1,0,0,0.002004008,2
0.996981458,0.001985041,0.009998344,0.001991296,0.002624571,0.334669339,0.506983326,0.536866227,0.292019879,0.009998344,0.575995035,0.833853484,0.334669339,1,0,0,0.002004008,2
0.996240244,0.001910738,0.009904929,0.00191763,0.002655281,0.284569138,0.549855491,0.588437769,0.296050042,0.009904929,0.538414268,0.708983973,0.284569138,1,0,0,0.002004008,2
0.995563736,0.002319588,0.010358268,0.002329815,0.003199583,0.356713427,0.459041282,0.457594113,0.283518273,0.010358268,0.617631321,0.825886913,0.356713427,1,0,0,0.002004008,2
0.997054285,0.002745752,0.010343524,0.002756027,0.003738072,0.396793587,0.548796104,0.590814891,0.285914576,0.010343524,0.520985068,0.760464676,0.396793587,1,0,0,0.002004008,2
0.996886038,0.001693382,0.009742025,0.001698624,0.00231707,0.260521042,0.491678427,0.492562248,0.30940498,0.009742025,0.629283211,0.871353876,0.260521042,1,0,0,0.002004008,2
0.996172116,0.002216703,0.010252897,0.002225255,0.003078775,0.334669339,0.521393242,0.483337079,0.292222642,0.010252897,0.560464958,0.759338586,0.334669339,1,0,0,0.002004008,2
0.995251358,0.003256846,0.010592367,0.003271957,0.004335956,0.438877756,0.474873526,0.462166696,0.303887476,0.010592367,0.639933497,0.843842209,0.438877756,1,0,0,0.002004008,2
0.997185145,0.001636634,0.009675433,0.001641245,0.002276452,0.250501002,0.492987627,0.494954717,0.286052181,0.009675433,0.58024211,0.849080106,0.250501002,1,0,0,0.002004008,2
0.996258733,0.002119994,0.010146814,0.002127857,0.002940644,0.318637275,0.487534243,0.506049348,0.3142985,0.010146814,0.644669589,0.8904255,0.318637275,1,0,0,0.002004008,2
0.993843683,0.00310482,0.010754643,0.003122655,0.004492669,0.462925852,0.47397664,0.478037906,0.282990239,0.010754643,0.597055246,0.78523617,0.462925852,1,0,0,0.002004008,2
0.997249457,0.001599319,0.009683102,0.001603757,0.002206543,0.25250501,0.535509508,0.544574467,0.304868354,0.009683102,0.569305211,0.79433732,0.25250501,1,0,0,0.002004008,2
0.99634184,0.001903275,0.010001977,0.001909919,0.002613529,0.298597194,0.522944442,0.502489095,0.289131141,0.010001977,0.552890742,0.795148939,0.298597194,1,0,0,0.002004008,2
0.995149449,0.002390533,0.010526462,0.002401717,0.00335784,0.390781563,0.499162387,0.470285193,0.289148425,0.010526462,0.579267253,0.787120217,0.390781563,1,0,0,0.002004008,2
0.997267404,0.001896785,0.010042883,0.00190231,0.002636915,0.342685371,0.494959217,0.489549628,0.291180034,0.010042883,0.588290961,0.78298752,0.342685371,1,0,0,0.002004008,2
0.996723149,0.001690228,0.009868167,0.001695591,0.002361347,0.278557114,0.529846213,0.537659157,0.293505219,0.009868167,0.553944167,0.759796155,0.278557114,1,0,0,0.002004008,2
0.996148414,0.002080059,0.010323389,0.002088072,0.002844009,0.348697395,0.491450736,0.469403348,0.28672269,0.010323389,0.583421021,0.783847766,0.348697395,1,0,0,0.002004008,2
0.997369538,0.002593519,0.010399199,0.00260261,0.003497323,0.406813627,0.507051797,0.49374297,0.288224866,0.010399199,0.568432787,0.781155244,0.406813627,1,0,0,0.002004008,2
0.997341323,0.001522523,0.009696966,0.001526604,0.002098796,0.254509018,0.462337682,0.461618715,0.291652827,0.009696966,0.630822099,0.815172008,0.254509018,1,0,0,0.002004008,2
0.996521812,0.002014197,0.010252897,0.002021255,0.002796526,0.334669339,0.532655321,0.561165779,0.281172599,0.010252897,0.52786969,0.742289124,0.334669339,1,0,0,0.002004008,2
0.995391131,0.00300565,0.010627764,0.003018953,0.003987387,0.44488978,0.531900223,0.535487786,0.291478738,0.010627764,0.547995141,0.741625709,0.44488978,1,0,0,0.002004008,2
0.997438969,0.001489126,0.009683102,0.001492972,0.002054119,0.25250501,0.532504755,0.523688678,0.262277255,0.009683102,0.492535047,0.693829113,0.25250501,1,0,0,0.002004008,2
0.996593894,0.001928384,0.010151017,0.001934944,0.002655796,0.320641283,0.483476845,0.455564675,0.287413451,0.010151017,0.594472009,0.796189138,0.320641283,1,0,0,0.002004008,2
0.99726631,0.001645777,0.009904929,0.001650259,0.002274903,0.284569138,0.512690014,0.541500566,0.295039963,0.010847816,0.57547437,0.798078328,0.476953908,1,0,0,0.002004008,2
0.998253452,0.001359329,0.009363137,0.001362007,0.00185204,0.224448898,0.542686207,0.562989701,0.300132155,0.010642776,0.553049167,0.791638136,0.44488978,1,0,0,0.002004008,2
0.998582479,0.000834373,0.008564416,0.000835567,0.001155929,0.144288577,0.512439505,0.569691518,0.329952591,0.009923623,0.643885936,0.90363137,0.286573146,1,0,0,0.002004008,2
0.998546218,0.000831867,0.008560555,0.000833074,0.001152563,0.144288577,0.519118608,0.521754629,0.272047583,0.009923623,0.524056696,0.715862623,0.286573146,1,0,0,0.002004008,2
0.998028169,0.00101609,0.008940215,0.001018013,0.001411006,0.176352705,0.498881769,0.475083053,0.285247428,0.010301664,0.571773606,0.806771008,0.350701403,1,0,0,0.002004008,2
0.997556188,0.001273265,0.009437009,0.001276275,0.001766784,0.224448898,0.509916106,0.510430479,0.282279468,0.010671215,0.553580215,0.764528609,0.442885772,1,0,0,0.002004008,2
0.995711052,0.002850635,0.010606232,0.002862453,0.003788936,0.440881764,0.466438124,0.45778856,0.280979917,0.010606232,0.602394837,0.845884018,0.440881764,1,0,0,0.002004008,2
0.997510472,0.001424573,0.009683102,0.001428107,0.00196487,0.25250501,0.482141565,0.494723843,0.286646504,0.009683102,0.594527676,0.817267891,0.25250501,1,0,0,0.002004008,2
0.99674088,0.001865182,0.010182211,0.001871279,0.002584264,0.324649299,0.540481146,0.590944478,0.288471724,0.010182211,0.533731335,0.781785924,0.324649299,1,0,0,0.002004008,2
0.994629723,0.002693009,0.010753906,0.00270652,0.003912586,0.462925852,0.5021453,0.505911992,0.287339992,0.010753906,0.572224796,0.811237313,0.462925852,1,0,0,0.002004008,2
0.997598947,0.001396038,0.009675433,0.001399405,0.001940994,0.250501002,0.460424068,0.443819949,0.283609004,0.009675433,0.615973453,0.850417719,0.250501002,1,0,0,0.002004008,2
0.996804251,0.001695955,0.010022037,0.00170116,0.002336313,0.300601202,0.518070292,0.559794394,0.269702494,0.010022037,0.520590542,0.768606635,0.300601202,1,0,0,0.002004008,2
0.995719963,0.002100784,0.010536233,0.00210941,0.002938649,0.392785571,0.475170202,0.500876928,0.286580949,0.010536233,0.603112207,0.850633638,0.392785571,1,0,0,0.002004008,2
0.997608019,0.001638494,0.010031749,0.001642648,0.002250066,0.340681363,0.548251932,0.574683359,0.280163971,0.010031749,0.511013193,0.716926291,0.340681363,1,0,0,0.002004008,2
0.997167139,0.001456847,0.009849472,0.001460868,0.002029965,0.276553106,0.513705337,0.524116286,0.289959706,0.009849472,0.564447524,0.75257707,0.276553106,1,0,0,0.002004008,2
0.996622636,0.001822192,0.010321288,0.001828324,0.002503906,0.348697395,0.510846517,0.549405493,0.288387122,0.010321288,0.56452792,0.813342208,0.348697395,1,0,0,0.002004008,2
0.997653806,0.002288801,0.010404766,0.002295889,0.003083363,0.408817635,0.499365392,0.463220697,0.289244291,0.010404766,0.579223743,0.75364401,0.408817635,1,0,0,0.002004008,2
0.997664677,0.001336715,0.009687933,0.001339825,0.00184288,0.25250501,0.475587803,0.453189144,0.286017083,0.009687933,0.601397011,0.790876404,0.25250501,1,0,0,0.002004008,2
0.996942234,0.001770775,0.010254998,0.001776207,0.002446325,0.334669339,0.533723571,0.570116793,0.276060699,0.010254998,0.517235353,0.761306297,0.334669339,1,0,0,0.002004008,2
0.997679728,0.164860883,0.009610565,0.170003438,0.001860563,0.246492986,0.545592146,0.592433976,0.290069701,0.009753377,0.531660331,0.757397028,0.270541082,1,0.00025635,0,0.004008016,3
0.997059152,0.001516753,0.009920157,0.001521039,0.002108957,0.286573146,0.506473471,0.496517688,0.275795063,0.009920157,0.544539998,0.787186676,0.286573146,1,0,0,0.002004008,3
0.996302732,0.001875134,0.01041899,0.001881974,0.00261953,0.368737475,0.5100128,0.545085001,0.296653458,0.01041899,0.581658849,0.828386182,0.368737475,1,0,0,0.002004008,3
0.000400802,0.48767297,0.005156192,1,0.999198368,0.230460922,0.639068409,0.734795141,0.229204165,0.011855763,0.358653569,0.548829696,0.813627255,0.009965753,0.001357026,0.980265166,0.004008016,3
0.997751179,0.001307526,0.009675433,0.001310479,0.001817653,0.250501002,0.518339435,0.521754072,0.298496901,0.009675433,0.575871487,0.757086549,0.250501002,1,0,0,0.002004008,3
0.997005664,0.001569248,0.010006808,0.001573747,0.002156092,0.298597194,0.514205023,0.506620381,0.292818041,0.010006808,0.569457761,0.802373172,0.298597194,1,0,0,0.002004008,3
0.99598782,0.001974095,0.010536233,0.001981706,0.00276849,0.392785571,0.55263024,0.555512063,0.288005249,0.010536233,0.521153619,0.755085345,0.392785571,1,0,0,0.002004008,3
0.997792337,0.00152638,0.01002408,0.001529972,0.002091856,0.338677355,0.498316838,0.525602667,0.298221328,0.01002408,0.598457257,0.785539412,0.338677355,1,0,0,0.002004008,3
0.997342499,0.001377629,0.009854303,0.001381207,0.001921772,0.276553106,0.500806371,0.491318585,0.266394446,0.009854303,0.531931024,0.723460786,0.276553106,1,0,0,0.002004008,3
0.99683054,0.001710832,0.010321288,0.001716273,0.002349367,0.348697395,0.52055623,0.510367237,0.284770986,0.010321288,0.547051345,0.751451564,0.348697395,1,0,0,0.002004008,3
0.997832016,0.002133153,0.01039153,0.002139282,0.002880308,0.404809619,0.478768541,0.463411973,0.301837361,0.01039153,0.630445267,0.833105203,0.404809619,1,0,0,0.002004008,3
0.997771976,0.001256735,0.009698331,0.001259546,0.001744531,0.254509018,0.509438875,0.500069939,0.280023777,0.009698331,0.549671002,0.715791535,0.254509018,1,0,0,0.002004008,3
0.997127133,0.001663659,0.010252897,0.001668433,0.002308346,0.334669339,0.529498642,0.544570966,0.315880594,0.010252897,0.596565447,0.823892622,0.334669339,1,0,0,0.002004008,3
0.996221489,0.002479407,0.010622197,0.002488419,0.003296052,0.442885772,0.518503509,0.512428345,0.305555355,0.010622197,0.589302387,0.835429993,0.442885772,1,0,0,0.002004008,3
0.997879399,0.001232975,0.009675433,0.001235601,0.001713796,0.250501002,0.495264903,0.491021226,0.304684389,0.009675433,0.615194792,0.857070898,0.250501002,1,0,0,0.002004008,3
0.997176487,0.001599228,0.01014545,0.001603718,0.00220368,0.318637275,0.503784745,0.468508529,0.302907213,0.01014545,0.601263171,0.834312301,0.318637275,1,0,0,0.002004008,3
0.995240828,0.002282666,0.010762203,0.002292794,0.003222844,0.462925852,0.514044358,0.535087211,0.302453953,0.010762203,0.588381039,0.848436085,0.462925852,1,0,0,0.002004008,3
0.997916106,0.001211633,0.009675433,0.001214158,0.001684069,0.250501002,0.456949726,0.437894933,0.292070423,0.009675433,0.639174086,0.87823831,0.250501002,1,0,0,0.002004008,3
0.997223987,0.001418072,0.009975614,0.001421801,0.00196154,0.294589178,0.541973243,0.584325638,0.287552061,0.009975614,0.53056505,0.748922997,0.294589178,1,0,0,0.002004008,3
0.996377654,0.001783439,0.010504821,0.00178967,0.00250075,0.386773547,0.508844251,0.491078209,0.305650096,0.010504821,0.600675149,0.827995777,0.386773547,1,0,0,0.002004008,3
0.997951497,0.001528651,0.010087423,0.001532087,0.002222819,0.350701403,0.499505928,0.472419505,0.282819238,0.010087423,0.566197961,0.80926875,0.350701403,1,0,0,0.002004008,3
0.99756603,0.00126364,0.009840438,0.00126665,0.001767076,0.274549098,0.499465689,0.476471619,0.283056683,0.009840438,0.566718976,0.761361369,0.274549098,1,0,0,0.002004008,3
0.997278599,0.227525037,0.010284309,0.283029871,0.300386067,0.340681363,0.498907636,0.536979264,0.304894475,0.010284309,0.61112409,0.840660292,0.340681363,1,0,0,0.002004008,3
0.996279628,0.003813069,0.010454873,0.003832739,0.005106352,0.416833667,0.537735759,0.544647537,0.297365532,0.010454873,0.552995644,0.800965848,0.416833667,1,0,0,0.002004008,3
0.99624799,0.002149641,0.009698331,0.002157782,0.002965159,0.254509018,0.503849474,0.545137571,0.303093981,0.009698331,0.601556609,0.833366925,0.254509018,1,0,0,0.002004008,3
0.995105555,0.00283441,0.010254998,0.002848351,0.003922963,0.334669339,0.499950972,0.505157925,0.306316366,0.010254998,0.61269281,0.83030832,0.334669339,1,0,0,0.002004008,3
0.993364377,0.00421577,0.010637426,0.004242661,0.005629397,0.44488978,0.478679871,0.474501994,0.290023603,0.010637426,0.60588218,0.791916715,0.44488978,1,0,0,0.002004008,3
0.99641722,0.002083227,0.009683102,0.002090763,0.002876596,0.25250501,0.493643571,0.480836018,0.297177059,0.009683102,0.602007351,0.780512959,0.25250501,1,0,0,0.002004008,3
0.995246822,0.002664634,0.010126755,0.002677196,0.003659042,0.316633267,0.518991976,0.534274975,0.266099019,0.010126755,0.5127228,0.668719194,0.316633267,1,0,0,0.002004008,3
0.991749082,0.00370844,0.010786465,0.003736976,0.005100008,0.466933868,0.523702879,0.535533007,0.283597936,0.010786465,0.541524493,0.805212747,0.466933868,1,0,0,0.002004008,3
0.996520763,0.002022924,0.009675433,0.002030001,0.002815632,0.250501002,0.510511003,0.514597853,0.29054809,0.009675433,0.569131886,0.797610426,0.250501002,1,0,0,0.002004008,3
0.995435569,0.002325921,0.009951352,0.002335979,0.003219568,0.290581162,0.530474077,0.513288199,0.284014829,0.009951352,0.535398129,0.767204583,0.290581162,1,0,0,0.002004008,3
0.994216151,0.002898391,0.010469943,0.002914808,0.004076298,0.378757515,0.514710805,0.544265605,0.28304661,0.010469943,0.549913868,0.785881436,0.378757515,1,0,0,0.002004008,3
0.996618305,0.002657674,0.010140996,0.002667848,0.003890198,0.360721443,0.517499692,0.555201721,0.272852864,0.010140996,0.527252224,0.733726217,0.360721443,1,0,0,0.002004008,3
0.996209455,0.00202034,0.009786347,0.002027951,0.002826241,0.266533066,0.503933199,0.499180613,0.277674485,0.009786347,0.55101447,0.804910487,0.266533066,1,0,0,0.002004008,3
0.995545777,0.002579474,0.010254998,0.002591015,0.003568541,0.334669339,0.510333945,0.514500503,0.303243707,0.010254998,0.594206421,0.828475282,0.334669339,1,0,0,0.002004008,3
0.996710352,0.003510064,0.010514013,0.003526756,0.004672648,0.426853707,0.507155387,0.513563365,0.285438723,0.010514013,0.562823013,0.763582134,0.426853707,1,0,0,0.002004008,3
0.996732026,0.00190009,0.009675433,0.001906332,0.002644104,0.250501002,0.490255689,0.510674276,0.28559052,0.009675433,0.582533822,0.791373852,0.250501002,1,0,0,0.002004008,3
0.995663305,0.002511352,0.010252897,0.002522335,0.003489806,0.334669339,0.504983897,0.519539331,0.293896501,0.010252897,0.581991827,0.79545053,0.334669339,1,0,0,0.002004008,3
0.993853941,0.003741833,0.010661688,0.00376374,0.005038176,0.448897796,0.504286505,0.505706179,0.278810537,0.010661688,0.552881217,0.760431958,0.448897796,1,0,0,0.002004008,3
0.996818392,0.001849874,0.009675433,0.001855767,0.002574003,0.250501002,0.514211497,0.505903113,0.276415266,0.009675433,0.537551703,0.762074931,0.250501002,1,0,0,0.002004008,3
0.995774146,0.002303793,0.010072663,0.00231336,0.00316941,0.308617234,0.544299685,0.581378948,0.2764952,0.010072663,0.507983392,0.78428694,0.308617234,1,0,0,0.002004008,3
0.992852109,0.003066181,0.010747385,0.003086616,0.004154002,0.452905812,0.50884675,0.474134736,0.288689798,0.010747385,0.567341341,0.730261861,0.452905812,1,0,0,0.002004008,3
0.996850157,0.001810984,0.009742243,0.001816681,0.002487662,0.268537074,0.539945489,0.514388565,0.281039168,0.009742243,0.520495446,0.705827206,0.268537074,1,0,0,0.002004008,3
0.996077847,0.002007089,0.009909759,0.002014616,0.002795231,0.284569138,0.466073816,0.458559614,0.269898726,0.009909759,0.579090085,0.823246925,0.284569138,1,0,0,0.002004008,3
0.995080193,0.002495166,0.01041899,0.002507292,0.003489798,0.368737475,0.469918017,0.412982318,0.280760833,0.01041899,0.597467693,0.803771202,0.368737475,1,0,0,0.002004008,3
0.997580299,0.229749143,0.009456617,0.243956836,0.001956105,0.238476954,0.528092842,0.602051243,0.298157481,0.009825754,0.564592923,0.822956198,0.290581162,0.039452055,0.000506061,0,0.006012024,4
0.996856444,0.001606268,0.009938852,0.001611053,0.00223792,0.288577154,0.501076715,0.523012334,0.27210088,0.009938852,0.543032377,0.755400797,0.288577154,0.039452055,7.36E-05,0,0.004008016,4
